cellID X_coor Y_coor Z_coor UMean_X UMean_Y UMean_Z Iu Iw Uv It
96340 0.0190114 0.441626 0.0655975 15.6838 0.166107 -0.909867 29.3485 18.7456 19.7396 23.0711
96343 -0.0218001 0.441646 0.0655999 17.4005 2.71122 0.405444 16.2648 12.6041 12.2316 13.6521
96346 0.0655975 0.441637 0.024838 14.1036 -1.70219 -0.801234 33.3389 21.5709 24.767 26.7825
96347 0.0248368 0.441637 0.0655988 15.4288 -0.0549707 -0.992117 30.2704 19.4714 20.4621 23.8541
96350 0.0656149 0.44182 0.0656199 14.388 -1.18616 -1.15317 31.4803 21.9055 23.2116 25.7126
96357 0.0190122 0.441231 -0.0276793 16.607 -0.943584 -0.958078 24.2352 13.8198 17.5572 18.9693
96360 -0.0218211 0.441264 -0.0276786 18.0983 2.27024 -1.91894 15.5768 12.3086 11.6779 13.1222
96818 0.019012 0.441196 -0.0218232 16.3676 -0.939478 -1.00798 25.9221 15.3888 18.3804 20.3128
96820 -0.0218231 0.441196 0.019012 17.9532 3.08713 -0.550162 18.171 13.7317 12.475 14.7694
96822 -0.0218224 0.44123 -0.0218227 18.0974 2.31487 -1.83397 16.4699 12.6223 11.9025 13.6309
97861 -0.0455588 0.418989 -0.0455598 16.9959 4.96928 -3.8484 26.8568 14.6436 15.0408 18.4586
97866 -0.0276955 0.418754 -0.0456014 10.6576 0.11229 -2.31785 68.8171 27.8215 36.5798 46.6831
97867 -0.0456009 0.418754 -0.027696 13.3126 4.70056 -3.19745 50.4098 20.8416 22.3863 31.3073
97868 -0.051585 0.419355 -0.0515866 17.5161 6.13214 -4.01936 15.5879 14.5888 12.7162 13.2345
97875 -0.045528 0.419182 -0.051626 17.3186 4.56157 -3.90948 24.8725 14.0407 14.9259 17.5786
97881 -0.0276883 0.41897 -0.0516762 12.0686 0.234656 -2.34031 59.1822 23.0291 31.83 40.2549
97882 -0.0516246 0.419182 -0.0455294 17.3781 6.8193 -3.76458 16.1189 15.0162 12.6512 13.384
97888 -0.0516755 0.41897 -0.0276889 16.4087 7.69696 -3.07848 25.7969 16.4261 14.6659 17.4783
97898 -0.0456095 0.418698 -0.00429495 11.3838 4.76788 -1.93895 62.6495 25.8906 27.9931 38.5829
97902 -0.0456053 0.418728 -0.0218222 12.8558 4.95478 -2.86744 53.0175 22.1017 23.2517 32.683
97905 -0.0516851 0.418918 0.00153419 15.0004 7.72408 -1.21709 34.2314 18.6186 17.2204 21.8111
97911 -0.0516826 0.418929 0.0190111 14.9529 7.65906 -0.096929 34.904 18.5279 16.9913 22.1034
97912 -0.0516849 0.418919 -0.00429436 14.8228 7.45938 -1.5718 35.992 18.808 17.851 22.7759
97917 -0.0516805 0.418947 -0.0218184 15.7102 7.36169 -2.72103 31.4547 17.3236 16.1359 20.3332
97919 -0.0456096 0.418696 0.00153393 10.4035 4.20434 -1.63822 70.2901 28.632 31.7243 43.5718
97925 -0.0456074 0.41871 0.0190105 10.157 4.11547 -1.01546 72.0305 28.644 33.6942 45.035
97926 0.0481419 0.418981 -0.0455581 12.5055 -1.83925 1.47203 42.2526 23.4179 31.0193 32.5726
97927 0.0651146 0.403267 -0.0452469 9.84478 -0.771291 0.858409 55.3463 23.5294 41.4317 41.8774
97928 0.0480976 0.402164 -0.0276027 6.72797 -0.382572 2.61688 86.4278 30.866 77.7582 64.6331
97929 0.0656017 0.419619 -0.0276732 11.8439 -2.02936 1.12468 45.8163 25.8796 33.8826 35.4596
97930 0.0480992 0.4022 -0.0454757 7.91456 -0.522796 1.11309 72.2764 25.0853 55.6648 53.9774
97931 0.0656302 0.419765 -0.0454452 13.3944 -1.61504 1.39805 36.5537 20.4257 26.9726 28.3982
97932 0.0481328 0.418748 -0.027695 10.2937 -1.99682 1.2733 56.5581 33.5137 41.4642 43.7324
97933 0.0423183 0.419066 -0.0516502 13.341 -1.66303 1.31001 37.0625 21.3186 28.5455 29.3146
97938 0.0422932 0.40226 -0.0517193 7.48227 -0.585834 0.65836 77.8794 27.4743 57.9038 57.8322
97939 0.0248364 0.418942 -0.0516799 12.2627 -1.8752 1.29854 46.433 25.2474 34.2802 35.7579
97940 0.0481486 0.419172 -0.0516242 13.6066 -1.51188 1.35902 34.8111 20.3445 26.9919 27.706
97941 0.0651142 0.403327 -0.0512675 9.72298 -0.759837 0.394906 57.163 24.4643 40.0816 42.5462
97945 0.0481039 0.402285 -0.0516887 7.96482 -0.578456 0.36337 71.549 24.6452 53.5108 53.3145
97946 0.065652 0.419873 -0.0514672 13.8765 -1.30794 1.37925 32.7495 19.8499 25.0603 26.1789
97947 0.0423142 0.418863 -0.0455793 12.3306 -1.90378 1.44328 43.7742 24.0053 32.2321 33.6827
97950 0.0248341 0.418452 -0.0277102 8.51739 -2.06839 0.889332 75.3739 44.4581 53.0106 57.1087
97951 0.0422903 0.402174 -0.0454964 7.35088 -0.507923 1.41499 79.7265 27.6351 61.7896 59.1575
97952 0.0248355 0.418724 -0.0456048 11.5846 -2.09598 1.22586 51.02 27.7745 37.0469 38.9323
97953 0.0423084 0.418614 -0.027701 9.84163 -2.05847 1.2418 60.9375 35.7545 44.101 46.7121
97954 0.0481303 0.418693 -0.00429471 7.40266 -1.66985 0.70499 78.9501 52.4021 63.1928 63.8714
97955 0.0480977 0.402162 -0.0217595 6.21093 -0.359729 2.76888 92.6246 33.8717 89.0271 69.9635
97956 0.0655979 0.419601 -0.0218104 11.4277 -2.00812 1.07084 47.5413 28.2726 35.8803 37.3323
97957 0.0651224 0.403233 -0.0042822 7.38165 -0.627108 2.45412 73.4619 36.6602 74.3672 60.4936
97958 0.0481317 0.418723 -0.0218214 9.5988 -1.96799 1.17203 61.4231 37.8595 45.7291 47.9727
97960 0.0655931 0.419578 -0.00429343 9.53668 -1.90143 0.630138 57.2144 37.348 45.63 46.4228
97961 0.0423065 0.418552 0.00153363 6.39267 -1.60225 0.419413 91.9883 64.5891 75.8375 75.7815
97967 0.0423066 0.418568 0.0190095 5.92398 -1.51607 -0.0562377 99.8228 68.7003 83.4433 82.2897
97968 0.0423066 0.418554 -0.00429531 6.94096 -1.65326 0.644095 85.9372 57.298 68.1197 69.2088
97970 0.0248339 0.418421 -0.0218308 7.24506 -1.90033 0.756045 89.6944 54.7582 63.4918 68.2206
97973 0.0423077 0.418587 -0.0218248 8.92974 -1.96385 1.13668 67.8882 42.2645 50.2144 52.8387
97975 0.0481302 0.418691 0.00153397 7.11322 -1.63239 0.584933 80.9521 56.2804 66.5825 66.7333
97976 0.0651223 0.403232 0.0015404 6.87411 -0.560392 2.38705 78.0829 39.5957 81.3165 64.9761
97978 0.0655943 0.419587 0.0190114 8.2877 -1.71915 0.0760611 66.9411 47.0379 56.3208 56.1484
97980 0.0655927 0.419577 0.00153468 9.06177 -1.80999 0.504841 59.571 41.0799 48.9886 49.4008
97981 0.0481304 0.418705 0.0190099 6.4859 -1.55942 -0.0523556 88.7991 61.7935 75.8208 74.1569
98018 -0.0455581 0.418981 0.0481419 13.3783 4.70054 0.300703 49.5435 20.0016 24.7754 32.0724
98021 -0.0276732 0.419619 0.0656017 9.3609 2.25691 -1.44136 76.4999 34.1898 37.7586 51.016
98023 -0.027695 0.418749 0.0481329 7.34495 0.79898 -2.53917 98.2214 43.8333 65.7559 68.429
98024 -0.0454452 0.419765 0.0656302 15.7166 5.57505 1.23642 28.092 16.099 15.8502 19.562
98025 -0.0516502 0.419066 0.0423183 16.5712 7.58859 1.55064 22.2808 15.8116 13.5436 15.9494
98031 -0.0516799 0.418942 0.0248364 15.2363 7.85101 0.273902 32.287 17.8046 16.2997 20.6869
98032 -0.0455793 0.418863 0.0423141 12.4576 4.55011 -0.0293638 55.1836 21.7484 27.206 35.389
98037 -0.0456048 0.418724 0.0248355 10.9445 4.45088 -0.700106 65.3912 26.1732 30.842 41.0507
98039 -0.0516243 0.419172 0.0481486 16.564 6.95669 1.67025 24.4829 15.6619 14.2022 17.1453
98045 -0.0514671 0.419873 0.065652 16.3094 6.29106 2.01674 18.4171 14.75 14.0172 14.6863
98049 -0.0218104 0.419601 0.065598 7.99391 1.64167 -1.89944 89.6407 43.9553 48.4301 61.1216
98074 0.0481366 0.418977 0.0481378 6.46921 -1.51534 -0.668954 93.0296 61.2815 73.6833 74.7029
98077 0.0656919 0.420149 0.0656961 8.06768 -1.19764 -0.728662 69.8555 52.4489 55.8537 58.978
98079 0.0656232 0.419756 0.0481555 7.95946 -1.50696 -0.392134 73.302 49.8551 57.3761 59.8322
98080 0.0481531 0.419756 0.0656255 7.25679 -1.03869 -1.15326 82.577 59.6592 63.6514 67.8196
98081 0.0423087 0.418733 0.0423094 6.13515 -1.57209 -0.681282 99.5088 65.0622 78.6164 79.2587
98086 0.0423068 0.418584 0.0248342 6.02747 -1.56036 -0.316317 98.2063 65.6946 82.0053 80.2829
98088 0.048134 0.418859 0.0423112 6.50892 -1.60734 -0.512937 91.7211 60.6906 73.7272 74
98091 0.0655963 0.419597 0.0248367 8.13364 -1.75134 -0.0594787 68.9055 47.7275 56.7502 57.1313
98093 0.0481308 0.41872 0.0248345 6.53205 -1.6558 -0.259963 88.6195 59.6626 74.588 72.8645
98094 0.0656116 0.419686 0.0423216 7.9234 -1.6102 -0.337177 72.5917 49.797 57.5815 59.4633
98095 0.0423102 0.418859 0.0481349 6.20478 -1.47365 -0.726098 97.9215 64.3543 77.7561 78.4869
98098 0.0248359 0.419597 0.0655972 6.54712 -0.366449 -1.60014 97.7935 67.8544 69.5078 77.191
98101 0.0423197 0.419686 0.0656135 7.09388 -0.837105 -1.25211 86.1303 62.1496 65.1734 70.377
98115 -0.0218218 0.418728 -0.0456057 10.1001 -0.452479 -1.88142 72.4321 31.0692 40.1932 50.1666
98116 -0.00429482 0.418698 -0.0456096 10.1768 -1.76153 -0.187479 67.9621 33.7947 43.6336 49.7976
98122 0.0190111 0.418929 -0.0516826 12.1924 -1.91373 1.19503 47.9412 25.6266 34.8394 36.6553
98123 0.00153429 0.418918 -0.0516853 11.6371 -1.92968 0.412674 55.2898 27.5895 36.9624 40.9856
98129 -0.0218179 0.418947 -0.0516809 11.8538 -0.607238 -1.59668 58.768 24.6357 34.2132 41.3308
98130 -0.0042942 0.418919 -0.0516852 11.5763 -1.77328 0.104809 56.8623 27.659 37.1825 41.8612
98134 0.0190098 0.418434 -0.0277114 8.13136 -2.07964 0.598811 81.1042 47.2028 56.3407 61.0677
98136 0.0190106 0.41871 -0.0456074 11.0721 -2.22538 1.01872 56.1081 30.2512 39.7163 42.3394
98137 0.00153401 0.418696 -0.0456098 10.219 -2.03725 0.210531 66.4317 33.6504 43.7589 48.8954
98138 0.00153313 0.418418 -0.0277126 6.93832 -1.60182 -0.190492 99.5426 57.7912 66.4152 74.7305
99261 -0.064523 0.409757 -0.0645242 14.4138 8.5929 -5.98421 14.5452 17.0073 15.0854 12.6063
99267 -0.0642376 0.403915 -0.0642379 10.5008 8.72419 -6.45697 43.3602 23.0979 21.777 21.5732
99274 -0.0276183 0.408863 -0.0647019 7.22757 -0.315109 0.55111 96.3338 54.3189 64.0867 73.5137
99275 -0.0646979 0.408876 -0.0334825 13.3867 12.2257 -2.96421 15.0164 20.6057 16.1153 12.6904
99276 -0.0645417 0.403249 -0.0275904 3.27622 4.73481 -3.20348 93.0516 73.8041 83.5688 41.6896
99281 -0.0647015 0.408863 -0.0276186 13.5137 12.6399 -2.53233 14.8829 21.202 16.438 12.8167
99298 -0.0647028 0.408849 0.0131855 13.3057 13.5334 0.504365 17.557 21.5349 17.3882 13.2626
99303 -0.0645422 0.403245 0.0131851 3.49015 4.85449 -0.448279 81.052 66.3301 81.8384 44.6706
99304 -0.0647026 0.408851 0.0190089 12.8959 13.3114 0.939704 16.0827 21.9692 17.4194 12.968
99305 -0.0647031 0.408853 -0.01594 13.0092 13.322 -1.61386 15.7049 22.2764 17.5222 13.0213
99306 -0.0645424 0.403247 -0.0217569 3.92788 5.45813 -2.81724 74.5252 58.9566 71.87 37.0588
99310 -0.0647027 0.408856 -0.0217742 13.6432 12.9094 -2.12932 15.3988 21.4764 16.6377 13.0126
99319 0.059755 0.407917 -0.0334938 9.91342 -1.33865 2.02256 55.8358 30.9288 43.9397 43.4579
99320 0.065122 0.40324 -0.0334392 9.51477 -0.699068 1.71447 57.4905 25.3821 46.9518 44.4573
99321 0.0595257 0.402554 -0.027594 8.38035 -0.462155 2.16953 65.889 23.9074 59.2356 51.2197
99322 0.0656425 0.408853 -0.027618 10.0429 -1.39522 2.00025 54.8738 32.369 44.3092 43.5386
99323 0.0656441 0.408866 -0.033482 10.4945 -1.42234 1.88359 52.4818 30.0076 39.8349 40.7809
99324 0.0595239 0.402557 -0.0334529 8.69757 -0.489221 1.81166 63.4956 22.4634 53.484 48.538
99325 0.0597549 0.407903 -0.0276208 9.32288 -1.2702 2.237 59.2886 34.8085 49.6215 47.1891
99326 0.0306574 0.40886 -0.064701 11.4022 -0.158955 1.87849 48.9754 33.834 36.51 39.7767
99329 0.0248295 0.403246 -0.0645422 7.63817 0.464009 1.58137 82.3191 43.0863 64.0802 63.6984
99331 0.0306517 0.403248 -0.0645418 8.22255 0.632973 1.46648 74.6538 40.9253 57.6797 58.2823
99332 0.0248326 0.408854 -0.0647022 11.2441 -0.217278 1.86875 51.3706 34.976 37.3458 41.2868
99333 0.0599249 0.40931 -0.0646032 12.5951 0.159192 1.37152 39.2007 27.2264 29.2567 32.1285
99334 0.0652543 0.403924 -0.0642087 10.4733 0.542943 0.60043 53.3316 27.4457 38.0224 40.879
99337 0.0659234 0.409779 -0.0644954 12.8315 0.196285 1.20586 38.0975 26.249 27.0746 30.8093
99339 0.0596025 0.403567 -0.0644255 9.92904 0.52907 0.52841 55.5696 27.5747 42.0631 43.1507
99340 0.0306533 0.407098 -0.033531 6.27962 -1.27776 2.81824 97.9966 55.7875 80.5849 71.7784
99347 0.0597542 0.407892 -0.0159387 8.13216 -1.11982 2.26166 66.78 41.5426 60.6226 54.7547
99348 0.0595263 0.402552 -0.0217571 7.92889 -0.433066 2.36988 69.4462 26.0067 65.5084 54.6596
99349 0.0656411 0.408846 -0.0217737 9.55209 -1.30024 2.03937 56.6409 35.8881 48.57 46.34
99350 0.0651227 0.403234 -0.0159297 8.35969 -0.640489 2.37062 64.7836 30.4033 62.2663 52.5471
99351 0.0595264 0.402551 -0.0159291 7.45294 -0.408749 2.45818 72.9006 27.8603 72.3197 58.2595
99352 0.06564 0.408842 -0.0159396 8.96023 -1.27003 2.02 59.8604 38.5898 52.7926 49.4606
99353 0.0597546 0.407896 -0.0217733 8.72154 -1.16007 2.25807 62.4895 38.4144 55.2031 50.8911
99368 0.0597535 0.407889 0.0131852 5.74343 -0.937899 1.69316 90.0529 63.4329 95.5334 79.7738
99369 0.0651224 0.403233 0.013185 6.13985 -0.464977 2.24362 84.7189 45.7581 93.6139 72.6408
99371 0.0656397 0.408841 0.0190087 6.21172 -0.990579 1.41192 82.6493 61.2852 83.0031 73.5423
99373 0.0656391 0.408839 0.0131854 6.52508 -0.97202 1.49245 79.9249 58.309 80.7202 71.1177
99374 0.0597538 0.407891 0.019008 5.51835 -0.917508 1.61593 92.3997 65.811 97.7363 81.9303
99418 -0.064701 0.40886 0.0306575 13.5057 12.7193 1.82448 16.2493 21.0633 16.2982 13.0497
99420 -0.0645422 0.403246 0.0248295 3.36968 4.51218 0.109632 84.8586 71.3761 84.0821 48.065
99423 -0.0645418 0.403248 0.0306517 4.16712 5.34941 0.748253 72.5566 57.9576 62.9465 39.5638
99424 -0.0647022 0.408854 0.0248326 13.1879 12.724 1.386 15.7896 21.3604 16.4551 12.9457
99432 -0.0646032 0.40931 0.0599249 14.2165 10.1616 4.23544 15.7804 17.796 15.2274 12.8919
99433 -0.0642087 0.403924 0.0652543 9.18563 7.11225 1.89456 49.1851 25.8923 35.9713 29.8303
99436 -0.0644954 0.409779 0.0659234 14.0431 9.1159 4.40971 15.5545 16.8035 15.8788 13.0489
99438 -0.0644255 0.403567 0.0596025 5.78323 5.93517 2.62406 72.8968 50.1348 44.7162 38.0786
99470 0.0658432 0.409796 0.0658438 5.42663 -0.741257 0.741083 97.5599 78.2947 88.9456 87.0095
99484 0.0656406 0.408844 0.024832 6.05658 -0.983149 1.39142 85.4595 63.4981 85.1606 75.7731
99485 0.0656419 0.408851 0.0306563 5.93527 -0.970682 1.30289 88.3383 65.4906 85.2471 77.4815
99511 0.0131856 0.408849 -0.0647028 9.89491 -0.284886 2.15387 63.8871 40.6405 45.7725 49.8941
99514 0.0190072 0.403245 -0.0645422 7.29856 0.474191 1.77899 88.1373 47.0143 67.6542 67.5397
99516 0.0131851 0.403245 -0.0645422 6.91021 0.441372 1.92487 95.0438 51.6041 72.0183 72.1299
99517 0.019009 0.408851 -0.0647026 10.3902 -0.144596 2.05388 58.8038 38.8487 42.3277 46.5595
99518 -0.0159398 0.408853 -0.0647033 8.28964 -0.74521 1.43054 83.8683 49.8113 57.0459 64.0403
99524 -0.0217739 0.408856 -0.064703 7.48192 -0.60331 1.01152 93.4947 54.0114 63.4446 71.4247
100506 0.0190095 0.418402 -0.0218316 6.90459 -1.85809 0.586194 95.2539 58.5586 66.5519 72.3021
103851 -0.0577038 0.409321 -0.0645809 14.1204 6.04503 -5.02525 39.7007 17.7471 21.1126 24.3854
103857 -0.0514192 0.409059 -0.0646327 8.4631 2.18446 -2.47656 86.9213 31.0369 48.2371 56.0129
103858 -0.0645799 0.409321 -0.0577045 14.3668 10.2326 -5.37606 14.5496 18.3924 14.5931 12.4249
103861 -0.0644678 0.403335 -0.0512658 4.34417 5.11931 -4.23255 83.8938 58.1646 58.1733 37.1298
103863 -0.0643833 0.403537 -0.0574326 6.70412 7.08813 -4.71522 58.1709 36.707 34.9775 27.5638
103864 -0.0646317 0.409059 -0.0514196 13.9064 10.9814 -4.65671 14.7432 18.8896 14.9813 12.3843
103865 -0.0578938 0.408551 -0.0578943 9.51712 4.80902 -4.55984 71.9161 32.2047 31.0028 40.1199
103871 -0.0580198 0.408156 -0.0515611 6.84545 3.75893 -4.12936 99.9709 47.0063 46.8503 53.6835
103900 -0.0646888 0.408899 -0.0393823 13.9536 12.1808 -3.54204 14.7172 20.5097 15.8319 12.7295
103903 -0.0645114 0.403277 -0.0452433 4.313 5.43693 -3.84962 79.5865 56.9306 59.2474 35.8926
103905 -0.0645312 0.403259 -0.0393145 4.84131 6.30496 -3.59964 66.2223 48.0329 52.8239 31.192
103906 -0.0646687 0.408947 -0.0453456 13.9267 11.6247 -4.10259 14.672 19.8065 15.3995 12.5648
103962 -0.0647028 0.408848 0.00736234 13.0794 13.5674 0.100853 16.3591 22.4258 17.4288 13.1335
103968 -0.0647029 0.408848 0.00153886 12.8631 13.4641 -0.327762 16.0042 22.4289 17.6583 13.05
103990 -0.0647031 0.408851 -0.0101114 13.2493 13.0078 -1.17863 15.272 21.8451 16.8921 12.9745
103993 -0.0645423 0.403245 -0.00428234 3.73704 5.25158 -1.61362 76.0749 61.2015 77.5101 40.4806
103996 -0.064703 0.408849 -0.00428554 13.3604 13.6004 -0.757288 17.1307 21.7718 17.5403 13.256
104025 0.0597549 0.407944 -0.0394157 10.2254 -1.30671 1.79405 54.3993 29.0379 40.5912 41.653
104026 0.0651193 0.403247 -0.0393168 9.7669 -0.746766 1.33795 55.8632 24.2488 43.3676 42.6427
104027 0.0595137 0.402588 -0.0453442 9.12447 -0.599187 0.737498 59.2266 20.8705 46.1643 44.7561
104028 0.0656502 0.408941 -0.0453451 11.0761 -1.3845 1.63441 49.4062 26.5067 35.6085 37.6497
104029 0.065646 0.40889 -0.0393818 10.8273 -1.45198 1.71005 50.4846 28.0592 37.121 38.8156
104030 0.0595197 0.402565 -0.039357 8.93868 -0.506963 1.33678 60.9255 21.7707 49.0798 46.2969
104031 0.0597564 0.408004 -0.0454228 10.5366 -1.35172 1.65725 52.3663 27.1025 38.2057 39.7539
104032 0.0539474 0.407423 -0.0335081 9.15114 -1.19597 2.2079 61.6186 33.4173 49.044 47.632
104033 0.053871 0.402253 -0.027599 7.53265 -0.396404 2.3379 75.6708 26.9716 67.7569 57.8755
104034 0.0480975 0.402167 -0.033478 7.25951 -0.423056 2.28485 80.5624 27.3718 67.3422 59.6664
104035 0.0481268 0.407212 -0.0276305 7.79503 -1.09229 2.57888 73.5716 42.9017 62.6999 57.4627
104036 0.05387 0.402256 -0.0334681 7.96711 -0.425779 1.99435 71.3896 24.261 60.0259 53.9044
104037 0.0481272 0.407227 -0.033519 8.48639 -1.16784 2.40762 68.5287 37.3656 53.9217 52.2367
104038 0.0539473 0.407408 -0.027626 8.5608 -1.08152 2.41151 65.7744 37.5901 55.8647 51.9268
104039 0.0539478 0.407452 -0.0394493 9.52875 -1.20714 1.93571 58.8412 31.1129 44.9135 45.0852
104040 0.0481297 0.40733 -0.0455315 9.45135 -1.2594 1.76861 60.63 31.0566 45.3428 46.0463
104041 0.0538678 0.402287 -0.0454284 8.43668 -0.570399 0.971822 66.1512 22.7195 51.0207 49.5443
104042 0.0480976 0.402175 -0.0394197 7.60761 -0.460181 1.82712 75.6247 26.0449 60.75 56.2878
104043 0.0538686 0.402264 -0.0393959 8.25161 -0.471802 1.57768 67.9375 23.4165 55.0042 51.2369
104044 0.0539497 0.407519 -0.0454899 9.86706 -1.25075 1.6984 56.6076 29.2995 42.1945 43.1583
104045 0.0481279 0.407259 -0.0394719 8.94755 -1.21053 2.06686 64.3411 33.787 49.3621 48.9961
104046 0.036484 0.408871 -0.0646981 11.7514 -0.0494211 1.75733 45.7008 32.6482 34.184 37.5428
104049 0.0422958 0.403258 -0.0645354 8.92075 0.519293 1.07756 65.1565 33.9487 50.9532 51.1629
104051 0.0364741 0.403251 -0.0645403 8.54515 0.550291 1.26082 69.9478 37.152 54.2424 54.7187
104052 0.0423147 0.408892 -0.0646907 12.0291 0.0666145 1.60949 43.5298 31.5873 32.007 35.8146
104053 0.0306559 0.407903 -0.0581454 9.80328 -0.890273 2.25485 60.8879 33.4751 46.9111 46.9877
104055 0.0306508 0.402249 -0.0517338 6.39239 -0.638102 1.13311 96.6581 34.2059 70.1824 70.2967
104056 0.0248311 0.407397 -0.051787 7.88049 -1.4782 2.31785 81.4898 40.2257 58.192 58.8264
104057 0.0306514 0.402552 -0.058071 6.54014 -0.582395 0.329855 91.6301 34.1566 66.3311 67.8671
104058 0.0306547 0.407404 -0.0517847 8.42211 -1.34467 2.11341 74.015 36.8058 53.1848 54.3946
104059 0.0248317 0.407896 -0.0581476 9.2201 -0.993233 2.38253 67.0534 36.1076 51.18 51.0143
104060 0.0364816 0.407915 -0.0581401 10.0758 -0.883931 2.13245 57.8773 31.2558 44.4949 44.6915
104061 0.0423062 0.407447 -0.0517658 9.29602 -1.21658 1.77805 63.0542 31.8768 46.9252 47.7048
104062 0.042296 0.402562 -0.0580564 7.47629 -0.489682 -0.118256 76.0827 28.8116 55.3891 56.6947
104063 0.0364726 0.402252 -0.0517303 6.97674 -0.609062 0.840824 85.6636 30.3208 62.8786 63.1051
104064 0.036474 0.402555 -0.0580675 7.02887 -0.556627 0.137926 82.9916 31.3739 60.2248 61.706
104065 0.0423099 0.407941 -0.0581267 10.4131 -0.709783 1.94686 54.5956 29.7215 42.1984 42.543
104066 0.0364797 0.407418 -0.0517792 8.9408 -1.26212 1.97172 66.9915 33.8268 49.1214 50.096
104067 0.0598152 0.408549 -0.0579042 11.2519 -0.542018 1.62819 48.4843 25.9867 36.2717 37.6075
104068 0.0651438 0.403533 -0.0574284 9.3271 -0.480248 0.0794055 60.8734 25.8161 41.2922 44.9465
104069 0.0595131 0.402664 -0.0514655 8.94808 -0.570394 0.1533 61.1181 21.2455 45.1932 45.4686
104070 0.0656681 0.409057 -0.0514181 11.3368 -1.10371 1.55589 48.5868 25.995 34.6272 37.0533
104071 0.0657379 0.409327 -0.0576971 11.7259 -0.542974 1.59308 46.1467 25.9117 33.3047 35.7361
104072 0.0595355 0.402936 -0.0577568 8.67675 -0.386876 -0.477204 63.3778 23.2221 44.5614 46.5801
104073 0.0597683 0.408156 -0.0515637 10.7791 -1.15926 1.56935 51.3703 25.9555 37.3753 38.9876
104074 0.05401 0.40905 -0.0646439 12.4558 0.153599 1.42635 40.0137 28.6468 29.9193 33.0327
104077 0.0481127 0.403278 -0.0645223 9.50324 0.638966 0.918771 59.1871 32.1626 46.4644 46.9215
104079 0.0539027 0.403345 -0.0644905 9.74671 0.601646 0.711439 56.4172 29.5916 44.2364 44.5756
104080 0.0481531 0.408939 -0.0646741 12.1337 0.080927 1.56931 42.4572 30.1653 31.7798 34.9338
104081 0.0539762 0.408153 -0.0580291 10.9729 -0.644895 1.75068 50.0047 26.6524 38.2548 38.9141
104082 0.0481338 0.407516 -0.0517355 9.75615 -1.17545 1.62265 58.3061 29.3782 43.867 44.4844
104083 0.0538725 0.40237 -0.0516132 8.50374 -0.562901 0.171636 65.3172 22.5165 48.6053 48.6545
104084 0.0481106 0.402584 -0.0580245 7.88338 -0.429402 -0.349054 70.8381 26.5938 51.5048 52.716
104085 0.0538868 0.402663 -0.0579414 8.30149 -0.415284 -0.433375 66.4725 24.3835 48.1315 49.3007
