cellID X_coor Y_coor Z_coor UMean_X UMean_Y UMean_Z Iu Iw Uv It
103871 -0.0580198 0.408156 -0.0515611 4.75689 3.34787 -1.89825 78.9862 43.8808 69.2474 51.0966
103900 -0.0646888 0.408899 -0.0393823 13.2291 11.7459 -3.1419 20.806 15.7102 16.377 13.0874
103903 -0.0645114 0.403277 -0.0452433 3.41521 5.51216 -1.96347 50.7378 31.8125 75.0485 27.9428
103905 -0.0645312 0.403259 -0.0393145 3.18441 5.50853 -1.80551 51.0402 34.9215 80.883 28.3027
103906 -0.0646687 0.408947 -0.0453456 13.4969 11.6081 -3.62979 20.3741 15.3865 15.8806 12.8959
103907 -0.0581246 0.407945 -0.0394165 3.44864 2.60526 -1.43148 99.0716 55.1141 95.3484 64.7813
103913 -0.0580902 0.408004 -0.0454228 3.86189 2.9459 -1.5293 90.523 53.0043 85.5061 59.256
103949 -0.0276063 0.402121 -0.0101051 -4.77479 0.283634 0.563012 79.9454 29.574 93.4793 72.411
103950 -0.0334866 0.402125 -0.00428185 -4.19956 0.334597 0.206911 87.5088 30.6245 96.2607 76.8253
103962 -0.0647028 0.408848 0.00736234 12.6297 12.1512 0.36014 21.4437 16.5312 18.0138 13.5276
103965 -0.0645423 0.403244 0.00154034 2.80485 5.39895 0.0698872 55.1794 38.9452 95.9703 31.2336
103967 -0.0645423 0.403244 0.00736271 2.81639 5.39997 0.445404 55.406 38.74 94.8134 31.0076
103968 -0.0647029 0.408848 0.00153886 12.5814 12.1463 -0.0719017 21.4919 16.5022 17.9628 13.5034
103990 -0.0647031 0.408851 -0.0101114 12.6069 12.1387 -0.809959 21.6469 16.5704 17.6793 13.4989
103993 -0.0645423 0.403245 -0.00428234 2.78833 5.41722 -0.178077 54.9909 39.6219 96.9122 31.2343
103995 -0.0645423 0.403245 -0.0101054 2.81229 5.40189 -0.510836 54.7938 38.9155 95.3841 30.9999
103996 -0.064703 0.408849 -0.00428554 12.5488 12.117 -0.379446 21.6099 16.6472 17.8697 13.5409
104005 -0.0276063 0.402121 0.00736273 -5.03352 0.362011 -0.253265 74.047 27.3679 90.8895 69.2389
104006 -0.0334866 0.402125 0.00154056 -4.31562 0.344082 0.105947 85.6731 29.5136 94.1582 75.1857
104009 -0.0334866 0.402125 0.00736269 -4.25093 0.350371 -0.138511 85.9083 30.3847 97.8737 76.9055
104028 0.0656502 0.408941 -0.0453451 6.25382 -1.1029 0.672619 88.2468 57.1106 77.2886 73.77
104029 0.065646 0.40889 -0.0393818 6.11686 -1.04019 0.620178 88.8165 58.2615 79.6093 75.1793
104052 0.0423147 0.408892 -0.0646907 6.2541 -0.641541 1.15516 96.4026 65.4672 79.1973 79.5893
104067 0.0598152 0.408549 -0.0579042 6.73907 -1.10915 0.897851 85.8986 51.6624 71.2751 69.4707
104070 0.0656681 0.409057 -0.0514181 6.65335 -1.13426 0.760368 85.3251 52.796 71.8427 69.794
104071 0.0657379 0.409327 -0.0576971 7.19375 -1.02782 0.845654 79.8689 48.8495 64.7303 64.6182
104073 0.0597683 0.408156 -0.0515637 5.63592 -1.08522 0.536238 98.8396 57.1324 86.1117 80.7195
104074 0.05401 0.40905 -0.0646439 7.1618 -0.676539 1.0999 81.2459 54.8213 66.6805 67.355
104080 0.0481531 0.408939 -0.0646741 6.66796 -0.64745 1.10351 88.943 60.391 73.7233 73.9136
104329 -0.0646981 0.408871 0.0364841 13.2814 11.8322 2.53586 21.4459 16.2141 16.7641 13.5218
104332 -0.0645354 0.403258 0.0422958 3.45239 5.57379 2.04737 52.4302 32.4214 77.4426 28.7241
104334 -0.0645402 0.403251 0.0364741 3.26138 5.55281 1.83625 52.2719 34.2327 81.2887 28.8298
104335 -0.0646907 0.408892 0.0423147 13.5069 11.6496 3.17023 21.3527 16.0776 16.2652 13.4683
104336 -0.0581401 0.407915 0.0364816 3.59474 2.5834 1.6319 99.7798 53.5593 90.2865 63.7112
104342 -0.0581267 0.407941 0.0423099 4.00943 2.83875 1.76973 94.4844 49.0668 81.5417 59.4502
104364 -0.0579041 0.408549 0.0598152 10.8746 5.45683 3.21264 45.4233 17.3549 24.2439 27.1089
