cellID X_coor Y_coor Z_coor UMean_X UMean_Y UMean_Z Iu Iw Uv It
97925 -0.0456074 0.41871 0.0190105 11.7668 3.31477 -3.77175 56.9483 23.1993 26.4319 35.5425
97926 0.0481419 0.418981 -0.0455581 13.3884 2.06034 3.63479 43.269 19.3164 21.065 28.5798
97928 0.0480976 0.402164 -0.0276027 11.7628 -0.991259 -6.81283 41.4907 14.8865 33.7901 27.6752
97929 0.0656017 0.419619 -0.0276732 11.6824 -0.612106 3.32092 52.9797 22.1616 26.6473 35.1141
97930 0.0480992 0.4022 -0.0454757 6.1365 0.662232 -9.98836 71.4886 39.4879 86.1916 35.8286
97931 0.0656302 0.419765 -0.0454452 12.3873 3.37332 3.06221 46.3248 20.4167 19.6945 29.4343
97932 0.0481328 0.418748 -0.027695 13.2873 -1.86144 2.17681 44.0017 15.9686 23.5183 29.5658
97933 0.0423183 0.419066 -0.0516502 15.5591 4.18245 3.28514 24.3267 16.3219 15.0213 17.9856
97936 0.0248287 0.402247 -0.0517348 6.38832 1.73755 -11.4924 63.4537 43.6226 87.6352 32.4417
97938 0.0422932 0.40226 -0.0517193 5.98854 1.53361 -9.29467 69.5306 40.5162 94.9189 38.544
97939 0.0248364 0.418942 -0.0516799 16.2968 3.28142 4.12673 23.4152 15.2319 16.4984 17.821
97940 0.0481486 0.419172 -0.0516242 15.1607 4.11251 3.14132 27.2355 16.4091 15.4647 19.3194
97946 0.065652 0.419873 -0.0514672 13.3586 4.54333 2.15754 37.4869 17.7691 16.2341 24.0704
97947 0.0423142 0.418863 -0.0455793 14.0176 2.04733 3.76154 39.8055 18.1311 20.0365 26.5648
97948 0.0422881 0.402138 -0.0276047 12.3382 -1.0303 -6.37002 38.7499 13.5086 31.2533 26.3902
97949 0.0248285 0.40216 -0.0455076 7.48472 -0.624969 -11.6725 60.9752 34.6742 65.0989 29.7937
97950 0.0248341 0.418452 -0.0277102 15.4573 -1.8939 1.25375 27.0296 10.5907 18.7038 19.7264
97951 0.0422903 0.402174 -0.0454964 6.35461 0.467209 -10.6468 68.785 38.5743 82.3952 33.7244
97952 0.0248355 0.418724 -0.0456048 15.8324 0.889625 4.14796 29.2755 13.9685 19.306 21.0511
97953 0.0423084 0.418614 -0.027701 14.0505 -1.98537 1.77291 39.0846 14.1803 21.7406 26.615
97954 0.0481303 0.418693 -0.00429471 15.5406 -1.4664 0.354288 24.2287 9.94941 15.8447 17.591
97955 0.0480977 0.402162 -0.0217595 13.2571 -0.829609 -5.08881 34.4739 11.0013 26.5152 24.1393
97956 0.0655979 0.419601 -0.0218104 12.4699 -1.36068 2.754 47.4523 19.4897 25.5577 32.1291
97957 0.0651224 0.403233 -0.0042822 14.9567 -0.898103 -2.73855 28.6144 9.91245 17.0845 19.7116
97958 0.0481317 0.418723 -0.0218214 13.9706 -2.03071 1.47425 38.4403 14.1188 21.6558 26.3242
97959 0.0480976 0.40216 -0.00428184 15.3496 -0.335252 -1.62682 23.5048 6.13731 15.3486 16.4941
97960 0.0655931 0.419578 -0.00429343 14.9157 -1.79884 0.872393 30.509 11.8922 18.5558 21.5371
97961 0.0423065 0.418552 0.00153363 15.9069 -1.1602 0.233053 20.4648 8.63981 14.1196 15.1548
