cellID X_coor Y_coor Z_coor UMean_X UMean_Y UMean_Z CpMean It Uin gradp Angle
96347 0.0248368 0.441637 0.0655988 14.1822 1.36484 1.61363 -0.451898 0.0446691 1.05531 1.95982 7.5
96350 0.0656149 0.44182 0.0656199 13.3595 0.319312 1.13105 -0.430633 0.0448784 1.05539 1.26706 7.5
96357 0.0190122 0.441231 -0.0276793 13.6877 1.20511 0.66857 -0.550645 0.0510458 1.05511 3.23676 7.5
96360 -0.0218211 0.441264 -0.0276786 14.738 3.58733 0.536207 -0.466897 0.0522365 1.05513 4.23513 7.5
96818 0.019012 0.441196 -0.0218232 13.3108 1.31656 0.684872 -0.558576 0.0536319 1.0551 3.12319 7.5
96820 -0.0218231 0.441196 0.019012 14.5547 3.64271 2.16983 -0.504915 0.0526834 1.0551 4.70696 7.5
96822 -0.0218224 0.44123 -0.0218227 14.6628 3.71786 0.706051 -0.474762 0.0522335 1.05511 4.21241 7.5
97861 -0.0455588 0.418989 -0.0455598 12.1709 5.064 -1.21551 -0.53926 0.0461265 1.04425 7.10271 7.5
97866 -0.0276955 0.418754 -0.0456014 7.40178 2.09101 -1.26464 -0.6396 0.0502093 1.04414 2.91324 7.5
97867 -0.0456009 0.418754 -0.027696 10.9793 5.52167 -0.261318 -0.574416 0.0451152 1.04414 5.96687 7.5
97868 -0.051585 0.419355 -0.0515866 13.2793 5.47696 -1.36346 -0.453757 0.0539043 1.04444 9.87017 7.5
97875 -0.045528 0.419182 -0.051626 12.792 4.62484 -1.28757 -0.519529 0.0474804 1.04435 7.70072 7.5
97881 -0.0276883 0.41897 -0.0516762 9.68383 2.33214 -1.0994 -0.63142 0.0473088 1.04425 3.6023 7.5
97882 -0.0516246 0.419182 -0.0455294 12.8743 5.92133 -1.16127 -0.47007 0.0533951 1.04435 9.7271 7.5
97888 -0.0516755 0.41897 -0.0276889 12.2153 6.47127 -0.153098 -0.502997 0.0507685 1.04425 8.92339 7.5
97898 -0.0456095 0.418698 -0.00429495 10.0361 5.66997 1.05057 -0.601549 0.0449142 1.04411 5.40101 7.5
97902 -0.0456053 0.418728 -0.0218222 10.6246 5.60739 0.0311679 -0.57899 0.0454122 1.04412 5.64202 7.5
97905 -0.0516851 0.418918 0.00153419 11.6455 6.83597 1.52586 -0.537033 0.0481168 1.04422 8.54906 7.5
97911 -0.0516826 0.418929 0.0190111 11.9647 6.55418 2.67104 -0.586959 0.0487057 1.04423 9.63219 7.5
97912 -0.0516849 0.418919 -0.00429436 11.6628 6.83987 1.14555 -0.527189 0.0481918 1.04422 8.55084 7.5
97917 -0.0516805 0.418947 -0.0218184 12.0361 6.56781 0.103772 -0.508014 0.0498091 1.04423 8.58759 7.5
97919 -0.0456096 0.418696 0.00153393 9.97457 5.66617 1.40891 -0.610053 0.0449126 1.04411 5.34582 7.5
97925 -0.0456074 0.41871 0.0190105 10.3961 5.46171 2.58146 -0.650329 0.0450426 1.04412 5.94567 7.5
97926 0.0481419 0.418981 -0.0455581 6.48865 -0.977805 1.21077 -0.543057 0.0610156 1.04425 2.13648 7.5
97927 0.0651146 0.403267 -0.0452469 4.30478 -0.101636 2.41406 -0.446257 0.0192864 1.0363 2.60919 7.5
97928 0.0480976 0.402164 -0.0276027 -0.210611 -0.178049 2.25852 -0.563763 0.012655 1.03573 1.90098 7.5
97929 0.0656017 0.419619 -0.0276732 3.35703 -0.805592 0.855875 -0.493463 0.0700256 1.04457 1.79524 7.5
97930 0.0480992 0.4022 -0.0454757 3.18223 -0.290947 2.31511 -0.53735 0.0138925 1.03575 2.21834 7.5
97931 0.0656302 0.419765 -0.0454452 8.00542 -0.954508 1.76309 -0.466769 0.0572459 1.04464 1.70313 7.5
97932 0.0481328 0.418748 -0.027695 1.84919 -0.675953 0.223437 -0.573352 0.0654832 1.04413 1.75373 7.5
97933 0.0423183 0.419066 -0.0516502 8.1051 -0.907321 1.39819 -0.550976 0.055848 1.04429 2.26545 7.5
97938 0.0422932 0.40226 -0.0517193 4.39568 -0.205306 2.16895 -0.55396 0.0140794 1.03578 2.0772 7.5
97939 0.0248364 0.418942 -0.0516799 6.84332 -0.735812 0.540563 -0.617276 0.0590831 1.04423 2.23218 7.5
97940 0.0481486 0.419172 -0.0516242 8.53843 -0.917624 1.62972 -0.526404 0.0543369 1.04435 2.1588 7.5
97941 0.0651142 0.403327 -0.0512675 5.64033 -0.0124232 2.26248 -0.445837 0.0191786 1.03633 2.45828 7.5
97945 0.0481039 0.402285 -0.0516887 4.92141 -0.148301 2.32329 -0.525189 0.0144189 1.03579 2.07128 7.5
97946 0.065652 0.419873 -0.0514672 9.82061 -0.836921 2.08202 -0.456726 0.0496729 1.0447 1.58559 7.5
97947 0.0423142 0.418863 -0.0455793 6.00671 -0.932902 0.950362 -0.568894 0.061801 1.04419 2.11215 7.5
97950 0.0248341 0.418452 -0.0277102 0.342156 -0.241471 -0.82338 -0.65283 0.056958 1.04399 0.940727 7.5
97951 0.0422903 0.402174 -0.0454964 2.5688 -0.288385 2.09516 -0.564346 0.0134003 1.03574 1.97276 7.5
97952 0.0248355 0.418724 -0.0456048 4.66594 -0.686036 0.0441715 -0.635219 0.0622782 1.04412 1.73464 7.5
97953 0.0423084 0.418614 -0.027701 1.42021 -0.574176 -0.0277227 -0.59746 0.0636294 1.04407 1.57686 7.5
97954 0.0481303 0.418693 -0.00429471 -1.7009 0.448429 -0.717636 -0.549684 0.0438449 1.04411 1.79887 7.5
97955 0.0480977 0.402162 -0.0217595 -0.926152 -0.125173 2.14622 -0.569298 0.0121595 1.03573 1.68394 7.5
97956 0.0655979 0.419601 -0.0218104 2.10359 -0.603235 0.593385 -0.497955 0.0690134 1.04456 1.72831 7.5
97957 0.0651224 0.403233 -0.0042822 -1.7356 1.75039 1.29232 -0.508213 0.00586241 1.03628 1.97009 7.5
97958 0.0481317 0.418723 -0.0218214 0.677274 -0.491178 -0.0583759 -0.575872 0.062648 1.04412 1.62433 7.5
97960 0.0655931 0.419578 -0.00429343 -0.477376 0.708349 0.0141267 -0.479131 0.047232 1.04455 1.65982 7.5
97961 0.0423065 0.418552 0.00153363 -1.83563 0.657922 -0.969378 -0.559777 0.0410317 1.04404 1.66364 7.5
97967 0.0423066 0.418568 0.0190095 1.24454 0.135587 -1.12542 -0.5477 0.0488832 1.04404 1.53144 7.5
97968 0.0423066 0.418554 -0.00429531 -1.93019 0.505011 -0.925884 -0.571289 0.0423872 1.04404 1.67887 7.5
97970 0.0248339 0.418421 -0.0218308 -0.707875 -0.0111222 -1.04649 -0.649513 0.0517632 1.04397 0.922503 7.5
97973 0.0423077 0.418587 -0.0218248 0.278297 -0.375568 -0.303501 -0.598645 0.0601806 1.04405 1.45793 7.5
97975 0.0481302 0.418691 0.00153397 -1.68854 0.61582 -0.785044 -0.537483 0.0415837 1.04411 1.74886 7.5
97976 0.0651223 0.403232 0.0015404 -1.52274 1.78255 0.402817 -0.502127 0.00449594 1.03628 1.34853 7.5
97978 0.0655943 0.419587 0.0190114 1.37125 0.0871481 -0.550292 -0.46556 0.0550556 1.04455 1.23141 7.5
97980 0.0655927 0.419577 0.00153468 -0.61705 0.924273 -0.15037 -0.46981 0.0415648 1.04455 1.43508 7.5
97981 0.0481304 0.418705 0.0190099 1.23676 0.0556473 -0.983247 -0.526981 0.0509664 1.04411 1.46086 7.5
98018 -0.0455581 0.418981 0.0481419 12.4897 4.34574 3.55607 -0.639715 0.0461132 1.04425 9.60496 7.5
98021 -0.0276732 0.419619 0.0656017 11.062 2.99853 1.3826 -0.502383 0.0429308 1.04457 2.81856 7.5
98023 -0.027695 0.418749 0.0481329 9.24669 1.53928 2.03027 -0.66924 0.0470459 1.04414 6.17029 7.5
98024 -0.0454452 0.419765 0.0656302 13.0191 4.38966 3.36626 -0.449567 0.0503175 1.04464 6.23785 7.5
98025 -0.0516502 0.419066 0.0423183 12.9465 5.67553 3.62516 -0.608954 0.0524165 1.04429 12.6987 7.5
98031 -0.0516799 0.418942 0.0248364 12.1669 6.41201 2.96174 -0.599967 0.0495063 1.04423 10.4408 7.5
98032 -0.0455793 0.418863 0.0423141 12.1042 4.66202 3.58431 -0.672036 0.0456176 1.04419 9.56111 7.5
98037 -0.0456048 0.418724 0.0248355 10.7399 5.33439 2.91865 -0.666849 0.0449742 1.04412 6.73294 7.5
98039 -0.0516243 0.419172 0.0481486 13.1888 5.42199 3.72108 -0.585775 0.052841 1.04435 12.33 7.5
98045 -0.0514671 0.419873 0.065652 13.2293 4.84816 3.83788 -0.406379 0.0559482 1.0447 7.09489 7.5
98049 -0.0218104 0.419601 0.065598 10.089 2.62851 0.675832 -0.505514 0.0439672 1.04456 1.98235 7.5
98074 0.0481366 0.418977 0.0481378 4.35689 -0.697389 -1.39477 -0.529214 0.0619771 1.04425 1.47691 7.5
98077 0.0656919 0.420149 0.0656961 2.86698 -0.0212781 -0.99606 -0.481903 0.0642833 1.04483 1.00828 7.5
98079 0.0656232 0.419756 0.0481555 4.73437 -0.762921 -0.689176 -0.475853 0.0635299 1.04464 1.43754 7.5
98080 0.0481531 0.419756 0.0656255 2.32489 0.252446 -1.52947 -0.52266 0.059549 1.04464 1.21729 7.5
98081 0.0423087 0.418733 0.0423094 4.95742 -0.695633 -1.58965 -0.541233 0.0588087 1.04413 1.34193 7.5
98086 0.0423068 0.418584 0.0248342 2.5981 -0.141189 -1.25746 -0.544468 0.0506367 1.04405 1.49769 7.5
98088 0.048134 0.418859 0.0423112 4.89743 -0.746986 -1.32469 -0.525438 0.0592655 1.04419 1.41725 7.5
98091 0.0655963 0.419597 0.0248367 2.57021 -0.2162 -0.588798 -0.463853 0.057765 1.04456 1.18376 7.5
98093 0.0481308 0.41872 0.0248345 2.58638 -0.202642 -1.08466 -0.523742 0.0522899 1.04412 1.41739 7.5
98094 0.0656116 0.419686 0.0423216 5.02442 -0.770903 -0.614218 -0.469478 0.060653 1.0446 1.37175 7.5
98095 0.0423102 0.418859 0.0481349 4.38136 -0.643048 -1.63608 -0.542379 0.0614795 1.04419 1.43392 7.5
98098 0.0248359 0.419597 0.0655972 2.27696 0.616578 -1.68642 -0.541907 0.0548955 1.04456 1.28681 7.5
98101 0.0423197 0.419686 0.0656135 2.22753 0.378494 -1.62456 -0.531172 0.0580239 1.0446 1.23279 7.5
98115 -0.0218218 0.418728 -0.0456057 5.68952 1.25301 -1.38039 -0.649563 0.0542667 1.04412 2.4165 7.5
98116 -0.00429482 0.418698 -0.0456096 3.57236 -0.0947472 -1.15542 -0.680622 0.0594299 1.04411 1.32269 7.5
98122 0.0190111 0.418929 -0.0516826 6.48471 -0.637532 0.234298 -0.634393 0.0595194 1.04423 2.158 7.5
98123 0.00153429 0.418918 -0.0516853 5.96862 -0.161175 -0.582985 -0.662496 0.0592004 1.04422 2.12809 7.5
98129 -0.0218179 0.418947 -0.0516809 8.45196 1.60658 -1.14847 -0.639584 0.0501167 1.04423 3.00208 7.5
98130 -0.0042942 0.418919 -0.0516852 6.16182 0.128679 -0.803906 -0.663564 0.0582366 1.04422 2.24066 7.5
98134 0.0190098 0.418434 -0.0277114 0.0713586 -0.13826 -1.08447 -0.664537 0.0547759 1.04398 0.759415 7.5
98136 0.0190106 0.41871 -0.0456074 4.2899 -0.578203 -0.27004 -0.651611 0.0616116 1.04412 1.59154 7.5
98137 0.00153401 0.418696 -0.0456098 3.57223 -0.222541 -1.02739 -0.678082 0.059679 1.04411 1.23272 7.5
98138 0.00153313 0.418418 -0.0277126 -0.385209 0.0594367 -1.77909 -0.679915 0.048676 1.04397 0.809693 7.5
99261 -0.064523 0.409757 -0.0645242 12.2974 4.66821 -3.28714 -0.263019 0.0609058 1.03961 32.937 7.5
99267 -0.0642376 0.403915 -0.0642379 12.016 7.96934 -3.65986 -1.09743 0.0614644 1.03663 17.1572 7.5
99274 -0.0276183 0.408863 -0.0647019 5.20675 0.400649 -0.628173 -0.647731 0.0310044 1.03916 2.6193 7.5
99275 -0.0646979 0.408876 -0.0334825 9.89072 7.99132 -0.812013 -0.307054 0.0591387 1.03916 45.0326 7.5
99276 -0.0645417 0.403249 -0.0275904 9.12163 11.289 -0.475426 -1.33845 0.0557126 1.03629 2.88237 7.5
99281 -0.0647015 0.408863 -0.0276186 9.82206 7.97147 -0.451504 -0.310697 0.0587759 1.03916 44.6911 7.5
99298 -0.0647028 0.408849 0.0131855 9.52388 8.2979 2.20007 -0.31694 0.0575829 1.03915 42.948 7.5
99303 -0.0645422 0.403245 0.0131851 8.76632 11.4938 2.16226 -1.34359 0.0544118 1.03629 2.54008 7.5
99304 -0.0647026 0.408851 0.0190089 9.62169 8.21011 2.58359 -0.33164 0.0577963 1.03915 43.5068 7.5
99305 -0.0647031 0.408853 -0.01594 9.49996 8.29092 0.358499 -0.297499 0.0584314 1.03915 44.0034 7.5
99306 -0.0645424 0.403247 -0.0217569 8.95542 11.3829 -0.0298544 -1.31184 0.0552401 1.03629 3.42928 7.5
99310 -0.0647027 0.408856 -0.0217742 9.67727 8.12264 -0.0373926 -0.305732 0.0585493 1.03915 43.5853 7.5
99319 0.059755 0.407917 -0.0334938 2.09625 -0.463678 2.05929 -0.503486 0.0385169 1.03868 2.42761 7.5
99320 0.065122 0.40324 -0.0334392 1.79788 -0.0663262 2.61912 -0.461904 0.0192157 1.03628 3.19071 7.5
99321 0.0595257 0.402554 -0.027594 0.45055 -0.0725418 2.64941 -0.506544 0.0151996 1.03593 2.60179 7.5
99322 0.0656425 0.408853 -0.027618 1.5009 -0.348077 2.036 -0.479309 0.0425758 1.03915 2.47935 7.5
99323 0.0656441 0.408866 -0.033482 2.70659 -0.469985 2.13406 -0.471139 0.0432475 1.03916 2.43816 7.5
99324 0.0595239 0.402557 -0.0334529 1.52512 -0.15458 2.59414 -0.496537 0.0156537 1.03593 2.64596 7.5
99325 0.0597549 0.407903 -0.0276208 0.969157 -0.372878 1.94766 -0.512316 0.0381803 1.03867 2.3702 7.5
99326 0.0306574 0.40886 -0.064701 9.12219 -0.213283 2.21201 -0.558172 0.034768 1.03916 2.46948 7.5
99329 0.0248295 0.403246 -0.0645422 7.47787 0.584521 2.08561 -0.598639 0.0219312 1.03629 2.34911 7.5
99331 0.0306517 0.403248 -0.0645418 7.77831 0.617534 2.32556 -0.580941 0.0228261 1.03629 2.20556 7.5
99332 0.0248326 0.408854 -0.0647022 8.65192 -0.263663 1.97595 -0.578005 0.0356118 1.03915 2.5931 7.5
99333 0.0599249 0.40931 -0.0646032 10.6684 -0.112314 2.64203 -0.465218 0.0333273 1.03939 1.79765 7.5
99334 0.0652543 0.403924 -0.0642087 9.01468 0.53426 2.38336 -0.473432 0.0271552 1.03664 1.97581 7.5
99337 0.0659234 0.409779 -0.0644954 11.202 -0.183189 2.62385 -0.444573 0.0347814 1.03962 1.63818 7.5
99339 0.0596025 0.403567 -0.0644255 8.63902 0.639419 2.49689 -0.49491 0.0265789 1.03645 1.60883 7.5
99340 0.0306533 0.407098 -0.033531 0.00389289 -0.257839 0.883057 -0.632633 0.0311562 1.03826 1.38653 7.5
99347 0.0597542 0.407892 -0.0159387 -0.953772 -0.0482727 1.76848 -0.523139 0.0324497 1.03866 2.06514 7.5
99348 0.0595263 0.402552 -0.0217571 -0.464588 0.0116761 2.63853 -0.516606 0.0144534 1.03593 2.4241 7.5
99349 0.0656411 0.408846 -0.0217737 0.424881 -0.154801 1.96421 -0.486824 0.0401515 1.03915 2.44265 7.5
99350 0.0651227 0.403234 -0.0159297 -1.10363 0.786084 2.70681 -0.4945 0.0139718 1.03628 3.04686 7.5
99351 0.0595264 0.402551 -0.0159291 -1.28413 0.146331 2.75039 -0.524236 0.0131775 1.03593 2.03745 7.5
99352 0.06564 0.408842 -0.0159396 -0.570518 0.209089 1.92785 -0.488736 0.0335498 1.03915 2.32597 7.5
99353 0.0597546 0.407896 -0.0217733 -0.0233669 -0.253326 1.84693 -0.5202 0.0366842 1.03867 2.21343 7.5
99368 0.0597535 0.407889 0.0131852 -1.41682 0.0293614 -0.753477 -0.484311 0.0193503 1.03866 1.47114 7.5
99369 0.0651224 0.403233 0.013185 -1.29494 1.26548 -0.544377 -0.488314 0.00649499 1.03628 1.42847 7.5
99371 0.0656397 0.408841 0.0190087 -0.47147 0.0324832 -0.705705 -0.461508 0.0276847 1.03915 1.40068 7.5
99373 0.0656391 0.408839 0.0131854 -1.08773 0.510687 -0.553439 -0.462101 0.0161986 1.03915 1.4338 7.5
99374 0.0597538 0.407891 0.019008 -0.704636 -0.278319 -0.847639 -0.486027 0.0294905 1.03866 1.48075 7.5
99418 -0.064701 0.40886 0.0306575 9.89368 7.99297 3.36849 -0.371949 0.0588075 1.03916 44.513 7.5
99420 -0.0645422 0.403246 0.0248295 8.94812 11.3321 2.92693 -1.39085 0.0549515 1.03629 4.10914 7.5
99423 -0.0645418 0.403248 0.0306517 9.09212 11.2374 3.32705 -1.42392 0.0553815 1.03629 4.71261 7.5
99424 -0.0647022 0.408854 0.0248326 9.74079 8.11225 2.97295 -0.349835 0.0582329 1.03915 43.911 7.5
99432 -0.0646032 0.40931 0.0599249 11.18 6.4216 5.30712 -0.367353 0.0616918 1.03939 36.0784 7.5
99433 -0.0642087 0.403924 0.0652543 11.2743 7.67109 4.73874 -1.13327 0.062841 1.03664 28.8534 7.5
99436 -0.0644954 0.409779 0.0659234 11.8477 5.02102 5.1785 -0.323643 0.062058 1.03962 30.9417 7.5
99438 -0.0644255 0.403567 0.0596025 10.5909 9.32762 5.29946 -1.3693 0.0608352 1.03645 13.1766 7.5
99470 0.0658432 0.409796 0.0658438 -0.27685 0.300742 -0.058337 -0.486297 0.0305788 1.03963 1.26258 7.5
99484 0.0656406 0.408844 0.024832 0.246113 -0.311346 -0.652981 -0.460308 0.0362382 1.03915 1.46718 7.5
99485 0.0656419 0.408851 0.0306563 0.859655 -0.532214 -0.485663 -0.460631 0.0404668 1.03915 1.55523 7.5
99511 0.0131856 0.408849 -0.0647028 7.60566 -0.310283 1.39143 -0.616229 0.0367582 1.03915 2.532 7.5
99514 0.0190072 0.403245 -0.0645422 7.00036 0.514446 1.7289 -0.61718 0.0208257 1.03629 2.13031 7.5
99516 0.0131851 0.403245 -0.0645422 6.4622 0.458084 1.40532 -0.633317 0.0198747 1.03629 1.88391 7.5
99517 0.019009 0.408851 -0.0647026 8.14765 -0.300555 1.69157 -0.597986 0.0363489 1.03915 2.61541 7.5
99518 -0.0159398 0.408853 -0.0647033 5.12603 -0.103282 -0.151823 -0.662171 0.0324807 1.03915 1.72855 7.5
99524 -0.0217739 0.408856 -0.064703 5.00981 0.0707043 -0.37811 -0.658691 0.0314189 1.03915 1.9597 7.5
100506 0.0190095 0.418402 -0.0218316 -0.951962 0.0903994 -1.27989 -0.659957 0.04896 1.04396 0.793452 7.5
103851 -0.0577038 0.409321 -0.0645809 11.2709 4.90309 -3.34194 -0.307546 0.0556231 1.03939 5.86494 7.5
103857 -0.0514192 0.409059 -0.0646327 10.6616 4.14277 -2.99239 -0.43541 0.0452365 1.03926 12.825 7.5
103858 -0.0645799 0.409321 -0.0577045 11.2117 6.01469 -2.92084 -0.300538 0.0599111 1.03939 39.3114 7.5
103861 -0.0644678 0.403335 -0.0512658 10.0697 10.3429 -2.48186 -1.30165 0.0576583 1.03633 5.5207 7.5
103863 -0.0643833 0.403537 -0.0574326 10.667 9.65308 -3.07182 -1.24894 0.0586732 1.03644 5.73982 7.5
103864 -0.0646317 0.409059 -0.0514196 10.7976 7.11147 -2.45477 -0.322373 0.059488 1.03926 42.2035 7.5
103865 -0.0578938 0.408551 -0.0578943 9.42024 6.09667 -3.20562 -0.348835 0.0489454 1.039 6.98911 7.5
103871 -0.0580198 0.408156 -0.0515611 8.56831 5.40997 -2.26209 -0.424784 0.0439392 1.0388 15.1784 7.5
103900 -0.0646888 0.408899 -0.0393823 10.0631 7.8472 -1.30757 -0.306942 0.0592796 1.03918 44.7544 7.5
103903 -0.0645114 0.403277 -0.0452433 9.72667 10.9432 -1.77315 -1.34865 0.0570711 1.0363 2.43037 7.5
103905 -0.0645312 0.403259 -0.0393145 9.42624 11.3231 -1.31554 -1.36949 0.0566615 1.03629 0.407074 7.5
103906 -0.0646687 0.408947 -0.0453456 10.3977 7.53766 -1.7895 -0.315765 0.0594263 1.0392 44.3243 7.5
103962 -0.0647028 0.408848 0.00736234 9.47899 8.32619 1.81773 -0.307726 0.057515 1.03915 42.7954 7.5
103968 -0.0647029 0.408848 0.00153886 9.45595 8.33173 1.45747 -0.304804 0.0576458 1.03915 43.2251 7.5
103990 -0.0647031 0.408851 -0.0101114 9.47622 8.30433 0.740431 -0.299888 0.0580886 1.03915 43.5223 7.5
103993 -0.0645423 0.403245 -0.00428234 8.71265 11.6472 1.06776 -1.3121 0.0546203 1.03629 0.484444 7.5
103996 -0.064703 0.408849 -0.00428554 9.42974 8.35295 1.09336 -0.300336 0.0579015 1.03915 43.4402 7.5
104025 0.0597549 0.407944 -0.0394157 3.38343 -0.528447 2.20785 -0.493709 0.0381214 1.03869 2.46738 7.5
104026 0.0651193 0.403247 -0.0393168 3.08111 -0.120889 2.55307 -0.452656 0.0194491 1.03629 2.93504 7.5
104027 0.0595137 0.402588 -0.0453442 4.10212 -0.184954 2.50048 -0.476224 0.015978 1.03595 2.39593 7.5
104028 0.0656502 0.408941 -0.0453451 5.58311 -0.57387 2.4195 -0.452679 0.0411287 1.0392 2.12497 7.5
104029 0.065646 0.40889 -0.0393818 4.05337 -0.543352 2.27258 -0.461798 0.0428795 1.03917 2.37262 7.5
104030 0.0595197 0.402565 -0.039357 2.80384 -0.212468 2.60741 -0.486309 0.0159239 1.03594 2.69957 7.5
104031 0.0597564 0.408004 -0.0454228 4.86525 -0.538023 2.36215 -0.483224 0.0369175 1.03872 2.3211 7.5
104032 0.0539474 0.407423 -0.0335081 1.65292 -0.482706 1.90043 -0.533908 0.0369073 1.03842 2.22969 7.5
104033 0.053871 0.402253 -0.027599 0.129672 -0.189666 2.46265 -0.536587 0.013578 1.03578 2.17157 7.5
104034 0.0480975 0.402167 -0.033478 0.693545 -0.227231 2.25703 -0.556063 0.0130543 1.03573 2.03002 7.5
104035 0.0481268 0.407212 -0.0276305 0.168078 -0.347734 1.51794 -0.569232 0.0347207 1.03832 1.87099 7.5
104036 0.05387 0.402256 -0.0334681 1.09549 -0.245519 2.42231 -0.52766 0.013969 1.03578 2.27644 7.5
104037 0.0481272 0.407227 -0.033519 1.20077 -0.439887 1.67411 -0.5621 0.0355821 1.03833 2.02024 7.5
104038 0.0539473 0.407408 -0.027626 0.566246 -0.389446 1.76085 -0.542268 0.0362689 1.03842 2.10762 7.5
104039 0.0539478 0.407452 -0.0394493 2.92466 -0.567564 2.07453 -0.523872 0.0370525 1.03844 2.30909 7.5
104040 0.0481297 0.40733 -0.0455315 3.86152 -0.61299 2.07299 -0.5415 0.0358552 1.03838 2.22015 7.5
104041 0.0538678 0.402287 -0.0454284 3.75525 -0.255357 2.45303 -0.507062 0.0145556 1.03579 2.36895 7.5
104042 0.0480976 0.402175 -0.0394197 1.75305 -0.271693 2.28393 -0.546954 0.0134529 1.03574 2.09852 7.5
104043 0.0538686 0.402264 -0.0393959 2.28756 -0.281291 2.46388 -0.518085 0.0143077 1.03578 2.39272 7.5
104044 0.0539497 0.407519 -0.0454899 4.42843 -0.611969 2.27215 -0.512029 0.036327 1.03847 2.30424 7.5
104045 0.0481279 0.407259 -0.0394719 2.40898 -0.531728 1.85351 -0.552882 0.0359856 1.03834 2.13358 7.5
104046 0.036484 0.408871 -0.0646981 9.51472 -0.173973 2.39517 -0.539084 0.0340317 1.03916 2.33468 7.5
104049 0.0422958 0.403258 -0.0645354 8.14709 0.654394 2.50643 -0.548963 0.0245429 1.03629 1.73259 7.5
104051 0.0364741 0.403251 -0.0645403 7.97761 0.637979 2.44965 -0.564969 0.0238806 1.03629 1.9227 7.5
104052 0.0423147 0.408892 -0.0646907 9.88308 -0.148664 2.51697 -0.520011 0.0334007 1.03917 2.2168 7.5
104053 0.0306559 0.407903 -0.0581454 6.18559 -0.601551 1.89911 -0.583711 0.0349383 1.03867 2.19595 7.5
104055 0.0306508 0.402249 -0.0517338 3.02949 -0.259476 1.66812 -0.60209 0.0130984 1.03577 1.60761 7.5
104056 0.0248311 0.407397 -0.051787 3.41786 -0.547787 1.232 -0.624891 0.0343831 1.03841 1.69227 7.5
104057 0.0306514 0.402552 -0.058071 5.33916 0.020128 1.93715 -0.595379 0.0155485 1.03593 1.79746 7.5
104058 0.0306547 0.407404 -0.0517847 3.98309 -0.594125 1.55807 -0.603402 0.0349627 1.03842 1.90898 7.5
