cellID X_coor Y_coor Z_coor UMean_X UMean_Y UMean_Z CpMean It Uin gradp Angle
96313 0.0248279 0.402119 0.0190065 8.91052 -0.657962 8.01634 -0.408099 0.0223299 1.02271 0 45
96314 0.0655966 0.441626 0.0190124 10.1232 -0.616412 11.6551 -0.455638 0.0446645 1.04206 1.58789 45
96315 0.0248281 0.40212 -0.0217609 10.1192 -0.751606 0.756216 -0.716673 0.0212554 1.02271 6.53615 45
96316 0.0655998 0.441646 -0.0218 9.54205 1.49627 12.0384 -0.441534 0.0479561 1.04207 2.70312 45
96317 0.0651226 0.403233 0.0190071 10.6899 -0.952037 6.12803 -0.57279 0.0241935 1.02328 2.19162 45
96332 -0.0276777 0.441251 0.0248379 12.1345 1.00403 9.76498 -0.430586 0.0470129 1.04188 3.16163 45
96334 -0.0276062 0.402122 0.0248281 -0.588736 -0.620294 9.60335 -0.803849 0.0202053 1.02271 5.18326 45
96336 -0.0276462 0.441664 0.0656022 11.9642 1.91971 9.56528 -0.426251 0.0482848 1.04208 2.98078 45
96337 -0.0217569 0.403235 0.0651229 0.0410659 0.137636 6.80232 -0.680769 0.0173632 1.02328 0.805369 45
96338 0.0190065 0.402119 0.0248279 8.03196 -0.666577 8.89565 -0.407386 0.022338 1.02271 2.29201 45
96339 -0.0218221 0.441217 0.0248377 12.079 0.610388 9.84734 -0.433616 0.0468423 1.04187 2.84507 45
96340 0.0190114 0.441626 0.0655975 11.667 -0.610725 10.1132 -0.454211 0.0447007 1.04206 1.81357 45
96341 -0.0217609 0.40212 0.0248281 0.766294 -0.752467 10.1079 -0.714017 0.0212769 1.02271 5.88736 45
96342 0.0190071 0.403233 0.0651226 6.15348 -0.942014 10.6685 -0.569316 0.0242315 1.02328 3.52579 45
96343 -0.0218001 0.441646 0.0655999 12.0428 1.51342 9.52881 -0.438869 0.0479867 1.04207 2.88226 45
96344 0.0651854 0.403948 0.0651849 10.1968 -1.10229 10.1741 -0.563888 0.02662 1.02364 0.441171 45
96345 0.024828 0.40212 0.024828 8.56784 -0.662564 8.55157 -0.407216 0.0222755 1.02271 1.24598 45
96346 0.0655975 0.441637 0.024838 10.2504 -0.76721 11.5643 -0.454731 0.0442457 1.04207 1.47464 45
96347 0.0248368 0.441637 0.0655988 11.5762 -0.762663 10.2405 -0.453491 0.0442792 1.04207 1.68726 45
96348 0.0651227 0.403234 0.0248294 10.8079 -0.861471 6.87755 -0.567497 0.0242434 1.02328 2.64637 45
96349 0.0248293 0.403234 0.0651228 6.90074 -0.858568 10.7852 -0.564394 0.0242902 1.02328 3.97913 45
96350 0.0656149 0.44182 0.0656199 11.0052 -1.40073 10.9934 -0.458762 0.0429286 1.04215 1.35371 45
96354 -0.0217608 0.402123 -0.0276062 8.1774 -1.44046 6.1542 -0.693992 0.0212697 1.02271 6.4051 45
96357 0.0190122 0.441231 -0.0276793 9.85484 0.915024 12.0679 -0.429785 0.04635 1.04188 3.01119 45
96359 0.0190064 0.402121 -0.0276063 9.88773 -0.807977 -0.0680609 -0.805748 0.0207276 1.02271 7.61528 45
96360 -0.0218211 0.441264 -0.0276786 10.6914 0.883135 11.0381 -0.392936 0.0403473 1.04189 3.22363 45
96817 -0.0217609 0.402121 -0.0217609 7.39558 -1.36292 7.39378 -0.63325 0.0212707 1.02271 4.99461 45
96818 0.019012 0.441196 -0.0218232 9.94882 0.535409 11.9964 -0.432199 0.0462098 1.04186 2.64712 45
96819 0.0190065 0.402118 0.0190065 8.4261 -0.730723 8.41277 -0.402856 0.0224792 1.02271 0.445644 45
96820 -0.0218231 0.441196 0.019012 12.0003 0.5375 9.94177 -0.430977 0.0462214 1.04186 2.80106 45
96821 0.0190065 0.402119 -0.021761 10.1767 -0.848702 1.31217 -0.701196 0.0215843 1.02271 7.07605 45
96822 -0.0218224 0.44123 -0.0218227 10.8938 0.692896 10.89 -0.400712 0.0407398 1.04187 3.01351 45
96823 -0.021761 0.402119 0.0190065 1.32068 -0.848738 10.1645 -0.698895 0.0216086 1.02271 6.60674 45
97861 -0.0455588 0.418989 -0.0455598 11.4633 0.947806 11.4587 -0.590212 0.044786 1.03115 12.5529 45
97862 -0.0276027 0.402162 -0.0455064 8.17414 0.0655274 2.50024 -1.20742 0.0238985 1.02273 12.4236 45
97863 -0.0455063 0.402162 -0.0276027 2.50256 0.0649146 8.17359 -1.20752 0.0239014 1.02273 11.9815 45
97864 -0.0277085 0.418486 -0.0277088 11.4717 -1.41056 11.468 -0.646898 0.0448256 1.0309 6.06601 45
97865 -0.0454723 0.402198 -0.0454723 7.55806 1.24505 7.55519 -1.29865 0.0316317 1.02275 17.7504 45
97866 -0.0276955 0.418754 -0.0456014 10.0117 0.833275 12.5779 -0.69317 0.0445445 1.03104 12.7045 45
97867 -0.0456009 0.418754 -0.027696 12.5807 0.833448 10.0083 -0.693066 0.0446199 1.03104 12.7481 45
97868 -0.051585 0.419355 -0.0515866 11 2.18346 10.9951 -0.480684 0.043798 1.03133 11.6571 45
97874 -0.0516032 0.402366 -0.0516032 8.81301 3.36174 8.81042 -1.56031 0.0364875 1.02284 36.1658 45
97875 -0.045528 0.419182 -0.051626 10.6059 1.949 11.8127 -0.536558 0.0440587 1.03125 12.1501 45
97876 -0.0275992 0.402249 -0.0517331 7.48151 2.38734 1.26382 -1.34217 0.0284867 1.02278 22.2568 45
97880 -0.0454254 0.402284 -0.0516802 8.94591 3.04988 7.22095 -1.49329 0.0345354 1.0228 34.0956 45
97881 -0.0276883 0.41897 -0.0516762 9.51343 2.39117 12.6853 -0.659728 0.0455859 1.03114 14.3987 45
97882 -0.0516246 0.419182 -0.0455294 11.8165 1.94915 10.6006 -0.536552 0.0441197 1.03125 12.1784 45
97883 -0.051733 0.402249 -0.0275991 1.26146 2.38783 7.47625 -1.34235 0.0284776 1.02278 21.8387 45
97887 -0.05168 0.402284 -0.0454253 7.22662 3.04946 8.94229 -1.49343 0.0345372 1.0228 34.17 45
97888 -0.0516755 0.41897 -0.0276889 12.6896 2.39177 9.50958 -0.659585 0.0456441 1.03114 14.3385 45
97898 -0.0456095 0.418698 -0.00429495 12.8694 1.95595 9.05071 -0.759119 0.0437112 1.03101 12.1289 45
97899 -0.0455076 0.402161 -0.0217595 0.929337 -0.191461 8.1352 -1.20613 0.0216602 1.02273 9.8608 45
97900 -0.0277105 0.418455 -0.0218297 11.652 -1.50387 11.0715 -0.641173 0.0446806 1.03089 5.54862 45
97901 -0.0276063 0.402121 -0.00428195 2.9043 -1.28718 9.76938 -0.731009 0.0218187 1.02271 8.94026 45
97902 -0.0456053 0.418728 -0.0218222 12.7315 1.00961 9.64358 -0.719473 0.0444881 1.03102 12.9559 45
97903 -0.0455079 0.402159 -0.00428185 -0.769408 -0.475585 7.91125 -1.19596 0.0159812 1.02273 3.60931 45
97904 -0.0277125 0.41842 -0.0042964 11.7036 -1.05728 9.97789 -0.660533 0.041925 1.03087 6.18235 45
97905 -0.0516851 0.418918 0.00153419 12.8184 3.56541 9.00742 -0.710113 0.0470733 1.03112 14.0543 45
97911 -0.0516826 0.418929 0.0190111 12.3467 4.05336 8.8529 -0.687189 0.0460782 1.03112 12.3268 45
97912 -0.0516849 0.418919 -0.00429436 12.8997 3.46768 9.08609 -0.709326 0.0472877 1.03112 14.5107 45
97913 -0.0517346 0.402248 -0.0217583 0.126188 2.19584 7.21917 -1.31124 0.0268117 1.02278 18.6422 45
97917 -0.0516805 0.418947 -0.0218184 12.8424 2.68644 9.30152 -0.681253 0.0465871 1.03113 14.8137 45
97919 -0.0456096 0.418696 0.00153393 12.8024 2.16554 8.94255 -0.763673 0.042871 1.03101 11.8237 45
97920 -0.0276064 0.402121 0.00154054 1.97332 -1.20442 9.93039 -0.752097 0.0217086 1.02271 8.97138 45
97922 -0.0277114 0.418434 0.0190098 11.6002 -0.389248 8.86872 -0.703415 0.0358448 1.03088 6.69036 45
97924 -0.0277126 0.418418 0.0015331 11.679 -0.873225 9.67785 -0.672853 0.0403078 1.03087 6.55654 45
97925 -0.0456074 0.41871 0.0190105 12.3677 2.70082 8.62522 -0.749655 0.041443 1.03101 10.8538 45
97926 0.0481419 0.418981 -0.0455581 8.5262 3.68068 10.8442 -0.632577 0.0383207 1.03115 6.81571 45
97928 0.0480976 0.402164 -0.0276027 7.90309 -0.0959322 -1.22656 -0.739439 0.0172586 1.02273 2.58147 45
97929 0.0656017 0.419619 -0.0276732 6.24341 1.79811 8.91964 -0.623829 0.0361036 1.03146 3.96652 45
97931 0.0656302 0.419765 -0.0454452 8.66197 4.03602 10.036 -0.543019 0.0387948 1.03153 4.42315 45
97932 0.0481328 0.418748 -0.027695 7.05343 1.05684 9.87628 -0.684956 0.0352817 1.03103 4.91076 45
97933 0.0423183 0.419066 -0.0516502 9.07614 4.49876 11.3027 -0.607594 0.0439694 1.03119 9.16663 45
97939 0.0248364 0.418942 -0.0516799 8.86802 4.25788 12.0751 -0.668544 0.0455149 1.03113 12.7309 45
97940 0.0481486 0.419172 -0.0516242 9.11604 4.55377 11.0266 -0.583659 0.0436359 1.03124 8.25679 45
97946 0.065652 0.419873 -0.0514672 9.4049 4.64543 10.2834 -0.49969 0.0437719 1.03159 5.26192 45
97947 0.0423142 0.418863 -0.0455793 8.48797 3.55398 11.0971 -0.659798 0.0387045 1.03109 7.74606 45
97948 0.0422881 0.402138 -0.0276047 8.34703 -0.176061 -1.27671 -0.764182 0.0180819 1.02272 3.19641 45
97950 0.0248341 0.418452 -0.0277102 8.60036 -0.201144 11.4958 -0.710036 0.0348758 1.03089 6.74007 45
97952 0.0248355 0.418724 -0.0456048 8.51169 2.94052 12.0797 -0.73255 0.0406705 1.03102 11.204 45
97953 0.0423084 0.418614 -0.027701 7.45874 0.734906 10.3711 -0.698196 0.0347538 1.03097 5.50041 45
97954 0.0481303 0.418693 -0.00429471 8.87169 -1.1523 10.3665 -0.579725 0.0348996 1.03101 2.57726 45
97955 0.0480977 0.402162 -0.0217595 8.9064 -0.260793 -0.517973 -0.712611 0.0189509 1.02273 3.06856 45
97956 0.0655979 0.419601 -0.0218104 5.9964 1.08424 8.79127 -0.634437 0.0366788 1.03145 3.6363 45
97957 0.0651224 0.403233 -0.0042822 9.19097 -0.373568 2.1288 -0.63576 0.0233268 1.02328 2.28753 45
97958 0.0481317 0.418723 -0.0218214 7.23426 0.265271 9.90397 -0.669665 0.034886 1.03102 4.49392 45
97959 0.0480976 0.40216 -0.00428184 10.3515 -0.586996 2.60022 -0.578293 0.0214734 1.02273 3.05292 45
97960 0.0655931 0.419578 -0.00429343 7.26276 -0.565838 9.38763 -0.606253 0.0366944 1.03144 2.70202 45
97961 0.0423065 0.418552 0.00153363 9.62577 -1.37306 10.4879 -0.539361 0.0368494 1.03094 1.88004 45
97962 0.0248335 0.418399 0.0190093 10.6713 -1.62941 10.6925 -0.477366 0.042038 1.03086 0.138638 45
97963 0.024828 0.402118 0.00154053 9.7304 -0.702648 5.88489 -0.470901 0.0224385 1.02271 2.83885 45
97964 0.0422879 0.402135 0.0190065 9.88359 -0.481606 6.92756 -0.456119 0.021785 1.02272 1.792 45
97965 0.0248336 0.418382 0.00153287 10.2568 -1.53684 10.6423 -0.511001 0.0406772 1.03085 1.40439 45
97966 0.0422881 0.402134 0.00154057 10.2353 -0.716335 4.22928 -0.52096 0.0219315 1.02272 2.54503 45
97967 0.0423066 0.418568 0.0190095 10.4322 -1.44899 10.5686 -0.493082 0.0400694 1.03094 0.479125 45
97968 0.0423066 0.418554 -0.00429531 9.23318 -1.26845 10.5235 -0.568242 0.0355148 1.03094 2.5289 45
97969 0.042288 0.402136 -0.0217602 9.27976 -0.355412 -0.401733 -0.722837 0.0196452 1.02272 4.02942 45
97970 0.0248339 0.418421 -0.0218308 8.93269 -0.801933 11.2113 -0.662488 0.0352283 1.03087 5.3624 45
97971 0.024828 0.402119 -0.00428196 10.0135 -0.819083 4.76987 -0.513536 0.0223778 1.02271 3.33467 45
97972 0.0248335 0.418385 -0.00429654 9.98911 -1.47344 10.6772 -0.536672 0.0393778 1.03085 2.16886 45
97973 0.0423077 0.418587 -0.0218248 7.7681 -0.0651738 10.438 -0.674064 0.0342718 1.03095 4.91121 45
97974 0.042288 0.402134 -0.00428193 10.3084 -0.656126 3.03796 -0.560552 0.0216856 1.02272 3.23102 45
97975 0.0481302 0.418691 0.00153397 9.34774 -1.30569 10.4114 -0.551707 0.0358588 1.03101 1.97323 45
97976 0.0651223 0.403232 0.0015404 9.77327 -0.591386 3.12217 -0.613248 0.0239495 1.02328 1.53891 45
97977 0.0480976 0.402161 0.0190065 10.1072 -0.496997 6.60311 -0.477005 0.0216793 1.02273 1.73752 45
97978 0.0655943 0.419587 0.0190114 9.72703 -1.40652 10.4549 -0.542288 0.0368289 1.03145 1.36697 45
97979 0.0480976 0.40216 0.0015406 10.3757 -0.698038 3.79807 -0.539714 0.02179 1.02273 2.48614 45
97980 0.0655927 0.419577 0.00153468 7.99694 -0.934986 9.77231 -0.587574 0.0362617 1.03144 2.28598 45
97981 0.0481304 0.418705 0.0190099 10.3094 -1.41572 10.5271 -0.503185 0.0391832 1.03101 0.670952 45
98018 -0.0455581 0.418981 0.0481419 10.8435 3.68884 8.5047 -0.628056 0.0383194 1.03115 6.23623 45
98019 -0.0276027 0.402164 0.0480976 -1.20997 -0.0955545 7.87845 -0.735058 0.0172924 1.02273 1.86697 45
98021 -0.0276732 0.419619 0.0656017 8.91549 1.81863 6.18928 -0.618937 0.0361189 1.03146 3.71328 45
98023 -0.027695 0.418749 0.0481329 9.87584 1.07149 7.02016 -0.680848 0.0352717 1.03103 4.36168 45
98024 -0.0454452 0.419765 0.0656302 10.0076 4.0573 8.62502 -0.53793 0.0388429 1.03153 4.7145 45
98025 -0.0516502 0.419066 0.0423183 11.302 4.50128 9.06127 -0.604368 0.0439615 1.03119 8.80313 45
98031 -0.0516799 0.418942 0.0248364 12.0742 4.26727 8.85657 -0.66605 0.0454967 1.03113 11.5615 45
98032 -0.0455793 0.418863 0.0423141 11.0952 3.56109 8.46937 -0.655939 0.0386915 1.03109 7.18199 45
98033 -0.0276047 0.402138 0.0422881 -1.26338 -0.17584 8.32693 -0.760143 0.018116 1.02272 2.33302 45
98035 -0.0277102 0.418452 0.0248341 11.5055 -0.202296 8.59433 -0.707623 0.0349008 1.03089 6.41867 45
98037 -0.0456048 0.418724 0.0248355 12.0815 2.94806 8.49835 -0.729966 0.0406641 1.03102 10.219 45
98038 -0.027701 0.418614 0.0423084 10.3733 0.747648 7.43396 -0.694468 0.0347374 1.03097 4.85801 45
98039 -0.0516243 0.419172 0.0481486 11.0238 4.55951 9.09769 -0.579788 0.0436285 1.03124 7.97808 45
98045 -0.0514671 0.419873 0.065652 10.2645 4.66194 9.38341 -0.494817 0.0437801 1.03159 5.68109 45
98046 -0.00429478 0.418693 0.0481304 10.3884 -1.14916 8.87235 -0.577166 0.0349027 1.03101 3.11373 45
98047 -0.0217595 0.402162 0.0480977 -0.49982 -0.260168 8.89164 -0.708836 0.0189915 1.02273 2.08766 45
98048 -0.00428221 0.403233 0.0651224 2.14583 -0.358814 9.17475 -0.631326 0.0233314 1.02328 1.05872 45
98049 -0.0218104 0.419601 0.065598 8.79655 1.10354 5.94727 -0.630162 0.0366752 1.03145 3.33044 45
98050 -0.00428184 0.40216 0.0480976 2.61918 -0.587429 10.3386 -0.575391 0.021497 1.02273 3.20385 45
98051 -0.0218214 0.418723 0.0481317 9.91122 0.27727 7.20715 -0.665941 0.0348652 1.03102 4.10717 45
98052 -0.00429358 0.419578 0.0655932 9.41435 -0.555595 7.24779 -0.603299 0.0366413 1.03144 2.77637 45
98053 0.00153354 0.418552 0.0423066 10.5008 -1.37023 9.62426 -0.53738 0.0369347 1.03094 2.50721 45
98054 0.0190092 0.418399 0.0248336 10.6998 -1.62968 10.6643 -0.477151 0.0420632 1.03086 0.495004 45
98055 0.00154053 0.402118 0.024828 5.89799 -0.702097 9.71882 -0.469629 0.0224679 1.02271 3.22892 45
98056 0.0190065 0.402135 0.0422879 6.94236 -0.482433 9.87039 -0.454735 0.0218087 1.02272 2.09489 45
98057 0.00153284 0.418382 0.0248336 10.6487 -1.53617 10.2525 -0.509936 0.0407608 1.03085 1.86045 45
98058 0.00154057 0.402134 0.0422881 4.24967 -0.716552 10.2209 -0.51875 0.0219616 1.02272 3.16386 45
98059 0.0190093 0.418568 0.0423069 10.5788 -1.44753 10.4257 -0.492093 0.040145 1.03094 1.09703 45
98060 -0.00429541 0.418554 0.0423067 10.5395 -1.26608 9.23278 -0.565929 0.0355625 1.03094 3.10579 45
98061 -0.0217602 0.402136 0.042288 -0.386235 -0.35519 9.26649 -0.719298 0.0196693 1.02272 2.94251 45
98062 -0.00428196 0.402119 0.024828 4.78426 -0.819356 10.0026 -0.51196 0.0224113 1.02271 3.75729 45
98063 -0.0218308 0.418421 0.0248339 11.2192 -0.802741 8.92863 -0.660227 0.0352645 1.03087 5.43193 45
98064 -0.00429655 0.418385 0.0248336 10.6836 -1.47244 9.98599 -0.53526 0.0394579 1.03085 2.60863 45
98065 -0.00428194 0.402134 0.042288 3.05639 -0.656821 10.2956 -0.557994 0.0217119 1.02272 3.64489 45
98066 -0.0218248 0.418586 0.0423077 10.4523 -0.0576505 7.7534 -0.670696 0.0342539 1.03095 4.55937 45
98067 0.00153387 0.418691 0.0481303 10.4295 -1.30221 9.34835 -0.549469 0.0359047 1.03101 2.61289 45
98068 0.00154039 0.403232 0.0651223 3.14491 -0.578414 9.7572 -0.608581 0.0239643 1.02328 1.71666 45
98069 0.0190065 0.402161 0.0480976 6.61984 -0.496362 10.0919 -0.475351 0.0217087 1.02273 2.26148 45
98070 0.0190107 0.419587 0.065595 10.476 -1.3988 9.72888 -0.540218 0.0368651 1.03145 2.08675 45
98071 0.00154059 0.40216 0.0480975 3.81813 -0.698751 10.3626 -0.537134 0.0218183 1.02273 3.02543 45
98072 0.00153448 0.419577 0.0655929 9.80424 -0.927544 7.99525 -0.58481 0.036197 1.03144 2.68719 45
98073 0.0190096 0.418705 0.0481307 10.5389 -1.41276 10.3039 -0.501906 0.0392684 1.03101 1.32794 45
98074 0.0481366 0.418977 0.0481378 10.8294 -1.54155 10.8182 -0.50496 0.04033 1.03115 0.784772 45
98075 0.0651208 0.40327 0.0481054 10.6886 -0.85755 8.89336 -0.567983 0.024995 1.0233 2.75524 45
98076 0.0481056 0.403269 0.0651209 8.91522 -0.854374 10.6652 -0.56666 0.0250153 1.0233 3.90231 45
98077 0.0656919 0.420149 0.0656961 10.9442 -1.77861 10.9308 -0.535212 0.0396129 1.03172 1.19857 45
98078 0.0480993 0.402201 0.0480993 9.28487 -0.494384 9.2638 -0.485471 0.0218895 1.02275 1.59343 45
98079 0.0656232 0.419756 0.0481555 10.828 -1.63152 10.8327 -0.529841 0.0395678 1.03153 1.08979 45
98080 0.0481531 0.419756 0.0656255 10.846 -1.6282 10.8171 -0.529121 0.0396091 1.03153 1.42467 45
98081 0.0423087 0.418733 0.0423094 10.7812 -1.52068 10.7711 -0.4929 0.0406837 1.03103 0.621647 45
98082 0.0248335 0.418418 0.0248336 10.6998 -1.61263 10.6922 -0.475369 0.0419375 1.03087 0.252168 45
98083 0.0422879 0.402136 0.0248282 9.73514 -0.470294 7.52324 -0.450226 0.021791 1.02272 1.64809 45
98084 0.0248282 0.402136 0.0422879 7.5402 -0.472262 9.7208 -0.449121 0.0218066 1.02272 1.84936 45
98085 0.0422888 0.40215 0.0422888 9.08402 -0.471199 9.06408 -0.461439 0.0218177 1.02273 1.51121 45
98086 0.0423068 0.418584 0.0248342 10.5851 -1.47755 10.6331 -0.488343 0.0405502 1.03095 0.331147 45
98087 0.0248338 0.418584 0.0423072 10.6431 -1.4767 10.5774 -0.487616 0.040608 1.03095 0.86833 45
98088 0.048134 0.418859 0.0423112 10.7994 -1.523 10.7808 -0.499477 0.0404203 1.03109 0.639066 45
98089 0.0651218 0.403248 0.0422953 10.7784 -0.824331 8.45155 -0.568583 0.0248157 1.02329 2.69751 45
98090 0.0480977 0.402162 0.0248283 9.99689 -0.464086 7.20834 -0.468999 0.0216656 1.02273 1.57144 45
98091 0.0655963 0.419597 0.0248367 10.0822 -1.45389 10.5544 -0.534613 0.0375771 1.03145 1.2191 45
98092 0.0480983 0.402176 0.0422899 9.50638 -0.478242 8.80617 -0.475448 0.0218116 1.02274 1.4684 45
98093 0.0481308 0.41872 0.0248345 10.5048 -1.44086 10.5978 -0.497585 0.0398423 1.03102 0.509622 45
98094 0.0656116 0.419686 0.0423216 10.7216 -1.58025 10.779 -0.528709 0.0393389 1.0315 1.08025 45
98095 0.0423102 0.418859 0.0481349 10.7919 -1.5223 10.789 -0.499226 0.0404414 1.03109 0.794192 45
98096 0.0422953 0.403247 0.065122 8.47345 -0.820723 10.7549 -0.566886 0.0248461 1.02329 3.93263 45
98097 0.0248283 0.402162 0.0480977 7.22564 -0.464638 9.98148 -0.467642 0.0216867 1.02273 2.00042 45
98098 0.0248359 0.419597 0.0655972 10.5721 -1.44671 10.0807 -0.532821 0.037647 1.03145 1.87733 45
98099 0.0422899 0.402176 0.0480983 8.82701 -0.478546 9.4866 -0.475032 0.0218173 1.02274 1.70421 45
98100 0.024834 0.41872 0.0481313 10.609 -1.43885 10.4976 -0.496588 0.0399149 1.03102 1.08779 45
98101 0.0423197 0.419686 0.0656135 10.7924 -1.57599 10.7123 -0.527727 0.0393953 1.0315 1.49448 45
98111 -0.0217595 0.402161 -0.0455075 8.13641 -0.190639 0.929994 -1.20612 0.0216614 1.02273 10.6012 45
98112 -0.00428194 0.402121 -0.0276063 9.77686 -1.28786 2.90048 -0.731911 0.0217977 1.02271 8.86189 45
98113 -0.0218296 0.418455 -0.0277106 11.0754 -1.5036 11.649 -0.641278 0.0446515 1.03089 5.48067 45
98114 -0.00428184 0.402159 -0.0455079 7.90951 -0.475412 -0.768323 -1.19625 0.0159771 1.02273 2.54765 45
98115 -0.0218218 0.418728 -0.0456057 9.6465 1.00989 12.7281 -0.719748 0.0444251 1.03102 12.9949 45
98116 -0.00429482 0.418698 -0.0456096 9.05558 1.95658 12.8653 -0.759886 0.0437055 1.03101 12.5052 45
98117 -0.00429634 0.41842 -0.0277125 9.9794 -1.05632 11.702 -0.661295 0.0418576 1.03087 5.99756 45
98122 0.0190111 0.418929 -0.0516826 8.86292 4.04843 12.3445 -0.689081 0.0460814 1.03112 13.278 45
98123 0.00153429 0.418918 -0.0516853 9.01421 3.56299 12.8151 -0.711216 0.0470646 1.03112 14.5903 45
98125 -0.0217583 0.402248 -0.0517346 7.22443 2.19537 0.12934 -1.31112 0.0268213 1.02278 19.3043 45
98129 -0.0218179 0.418947 -0.0516809 9.30559 2.68621 12.8381 -0.681574 0.0465566 1.03113 14.9327 45
98130 -0.0042942 0.418919 -0.0516852 9.0922 3.46573 12.8964 -0.710163 0.0472739 1.03112 15.0849 45
98132 0.00154055 0.402121 -0.0276064 9.93838 -1.20469 1.96886 -0.753367 0.0216862 1.02271 9.09899 45
98134 0.0190098 0.418434 -0.0277114 8.87352 -0.387403 11.5947 -0.705434 0.0358148 1.03088 6.89607 45
98136 0.0190106 0.41871 -0.0456074 8.63586 2.69858 12.3635 -0.751613 0.041425 1.03101 11.5324 45
98137 0.00153401 0.418696 -0.0456098 8.94839 2.16503 12.7981 -0.764655 0.0428691 1.03101 12.0032 45
98138 0.00153313 0.418418 -0.0277126 9.67927 -0.872417 11.6769 -0.673896 0.0402564 1.03087 6.39196 45
99254 -0.0335292 0.407117 -0.0335293 10.4263 -2.38088 10.4239 -0.878942 0.0311986 1.02524 5.88605 45
99255 -0.0276055 0.402128 -0.033486 7.94431 -1.47941 5.78667 -0.813455 0.0223625 1.02272 9.1621 45
99256 -0.033486 0.402128 -0.0276055 5.78888 -1.4792 7.94275 -0.813366 0.0223465 1.02272 9.39793 45
99257 -0.0276369 0.407083 -0.0276369 10.2365 -2.29994 10.2344 -0.779793 0.0317352 1.02522 4.62349 45
99258 -0.033485 0.402132 -0.033485 6.84336 -1.44468 6.84263 -0.867542 0.0238917 1.02272 9.48005 45
99259 -0.0335312 0.4071 -0.0276359 10.0008 -2.34265 10.538 -0.848872 0.031226 1.02523 6.73629 45
99260 -0.0276358 0.4071 -0.0335312 10.5411 -2.34345 9.99932 -0.848949 0.031198 1.02523 6.53568 45
99261 -0.064523 0.409757 -0.0645242 10.2562 3.86414 10.25 -0.3284 0.0434445 1.02657 43.5983 45
99267 -0.0642376 0.403915 -0.0642379 11.4122 7.66434 11.4065 -1.44276 0.0440006 1.02362 65.0582 45
99268 -0.0334821 0.408876 -0.0646984 8.68517 5.44788 11.0578 -0.637832 0.0474223 1.02613 60.6964 45
99269 -0.0275904 0.403248 -0.0645418 8.58889 11.2813 10.545 -2.31526 0.0430195 1.02329 0 45
99273 -0.0334381 0.403252 -0.0645392 8.57179 10.9461 10.7064 -2.29585 0.0425865 1.02329 2.82834 45
99274 -0.0276183 0.408863 -0.0647019 8.75947 6.05784 10.9482 -0.658875 0.0482698 1.02612 61.1158 45
99275 -0.0646979 0.408876 -0.0334825 11.0614 5.45107 8.67898 -0.637811 0.0474197 1.02613 59.9172 45
99276 -0.0645417 0.403249 -0.0275904 10.5475 11.2858 8.58248 -2.31602 0.0430275 1.02329 0 45
