cellID X_coor Y_coor Z_coor UMean_X UMean_Y UMean_Z CpMean It Uin gradp Angle
104377 -0.0646741 0.408939 0.0481531 10.4323 7.62285 3.26008 -0.34374 0.0594776 1.02967 43.961 0
104378 -0.0580291 0.408153 0.0539762 8.67146 5.10462 3.53353 -0.468495 0.0443005 1.02928 18.985 0
104384 -0.0580956 0.408 0.0481418 8.0348 5.42205 3.2631 -0.457831 0.0426352 1.0292 17.3531 0
104469 0.0597612 0.408157 0.0539607 1.35948 -0.396254 -1.01804 -0.464797 0.0373888 1.02928 1.63998 0
104470 0.0651247 0.403339 0.0538716 0.109806 -0.00712396 -0.550946 -0.442486 0.0172384 1.02684 1.69625 0
104471 0.0595188 0.402589 0.0481027 -0.606677 -0.17067 -0.764625 -0.465033 0.0138562 1.02645 1.67169 0
104472 0.0656505 0.408935 0.0481415 1.92813 -0.460616 -1.05172 -0.438826 0.0389921 1.02967 1.59333 0
104473 0.0656674 0.409051 0.0539802 2.01602 -0.431466 -0.997383 -0.439466 0.0408762 1.02973 1.54368 0
104474 0.0595139 0.402669 0.0538694 -0.636311 -0.117652 -0.584697 -0.466386 0.0139338 1.02649 1.69431 0
104475 0.0597545 0.408002 0.0481337 1.34415 -0.470872 -1.08811 -0.46441 0.0362892 1.0292 1.65048 0
104476 0.0539607 0.408157 0.0597614 1.12499 -0.133017 -1.07511 -0.485311 0.034978 1.02928 1.46982 0
104479 0.048141 0.408935 0.065651 1.29527 0.256766 -1.26831 -0.501453 0.0375926 1.02967 1.41718 0
104480 0.0539799 0.409051 0.0656679 1.62975 0.165114 -1.22617 -0.484222 0.039998 1.02973 1.48193 0
104483 0.0539506 0.407696 0.0539507 1.13815 -0.343226 -1.04721 -0.484711 0.0350445 1.02905 1.45438 0
104488 0.0539473 0.407519 0.0481296 1.19518 -0.414769 -1.12046 -0.484281 0.0343402 1.02896 1.4382 0
104511 0.0597544 0.407914 0.0364794 0.793565 -0.374452 -1.30658 -0.468354 0.0320734 1.02916 1.69542 0
104514 0.0656457 0.408885 0.0423097 1.65324 -0.409086 -1.14635 -0.439976 0.0371461 1.02964 1.65225 0
104515 0.0656435 0.408862 0.0364817 1.14176 -0.303285 -1.24214 -0.442701 0.0349506 1.02963 1.69681 0
104517 0.0597541 0.407941 0.0423057 1.17776 -0.445302 -1.19447 -0.465568 0.0344495 1.02917 1.67127 0
104535 0.0423093 0.408885 0.0656462 1.00527 0.350447 -1.30427 -0.516819 0.0353849 1.02964 1.34783 0
104536 0.0364813 0.408862 0.0656439 0.745142 0.443529 -1.33994 -0.530406 0.0331852 1.02963 1.27775 0
105399 -0.021761 0.402119 0.0131846 -2.21709 0.163709 -0.70845 -0.628046 0.00286595 1.02621 0.605187 0
105405 -0.0159303 0.402118 0.0131847 -2.24776 0.188735 -0.869288 -0.622571 0.00313287 1.02621 0.58497 0
109291 -0.021761 0.402119 -0.010105 -2.79779 0.140149 0.463581 -0.621816 0.00268939 1.02621 0.554074 0
